gen,nevals,avg,std,min,max
0,95,14.539315282539643,32.883449518745884,-6.163314804034641,91.49061166337202
1,93,41.266421153099365,39.52155810455914,-5.796057750765372,91.49061166337202
2,88,71.22919941035755,28.676049831999624,-5.768320995793772,92.59605369405453
3,91,85.79168671340204,10.910013491357326,30.482547103535293,91.49061166337202
4,83,85.55212622267078,12.664324087699342,12.470570912488576,91.53703951986405
5,90,88.31002328249463,10.756109350255443,-5.796057750765372,91.77964417492167
6,91,87.81693181169061,13.250436748326694,12.470570912488576,92.09061166337202
7,98,90.29871432442206,5.625607595753714,57.22544845445559,92.73193985886488
8,94,91.57972777711062,0.24117110282409027,91.24704041507837,92.69061166337202
9,95,91.62033946841919,0.3410091577339348,91.49061166337202,92.73193985886488
10,92,91.74575747430605,0.4347769791441647,91.49061166337202,92.69061166337202
11,91,91.6330377173162,0.34691004507251366,91.49061166337202,92.69061166337202
12,93,91.19756344136918,4.475847410114931,48.20394224923463,92.57237888630937
13,84,91.15382104431593,4.379533813293718,57.21310261863329,93.40956741322127
14,97,91.32433946220512,3.9596294683883695,57.20394224923463,93.40956741322127
15,94,92.14026381341162,0.9019763449325559,85.60956741322126,93.40956741322127
16,93,92.1406286579839,0.9200555972490434,88.01639337829167,93.40956741322127
17,90,92.52767660489616,0.8254603512348686,88.27274631484279,93.40956741322127
18,92,92.69795318249182,0.542816685632859,91.49061166337202,93.40956741322127
19,90,92.8432052983413,0.6274377513647607,89.77065437104557,93.40956741322127
20,89,92.74792837496031,1.026204492570447,87.62951600496184,93.40956741322127
21,93,92.5863541903039,1.4413997840057986,87.62951600496184,93.40956741322127
22,86,92.84427125755948,1.2103782290051655,87.62951600496184,93.40956741322127
23,91,93.16041361001984,0.7372221585205386,88.07274631484279,93.40956741322127
24,88,93.24310827614482,0.383371495181663,91.74772657195336,93.40956741322127
25,92,93.15486805833329,0.8157988474490244,88.01639337829167,93.40956741322127
26,96,93.03816471597156,1.07961669312861,88.01639337829167,93.40956741322127
27,96,93.19848089194547,0.3789307077889334,91.98272016318508,93.40956741322127
28,85,93.32585611973151,0.2731773785467629,91.91859563501554,93.40956741322127
29,90,93.29894253689355,0.570754975652106,88.27274631484279,93.40956741322127
30,94,93.3313677946467,0.5406184599080228,88.37237888630936,93.40956741322127
