gen,nevals,avg,std,min,max
0,71,4.504488957376318,23.969182381489134,-6.522092798170152,87.13935834262664
1,152,27.978872807471724,35.47782641571044,-5.793013608384144,90.58254710353533
2,147,42.050294527238435,35.74218078751546,-5.488937726156687,91.51669509194096
3,152,67.47504149909348,29.398096230000927,2.8907524172356345,89.5047339985604
4,144,76.82587953256767,23.951797572328452,-5.3230099791384085,89.9666105112725
5,143,78.30124589208495,21.642064503462915,-5.720311776607412,89.9666105112725
6,145,83.99276399691709,13.893724483124695,21.02873816020954,90.59302464366021
7,145,86.80298127997548,7.964971654819962,21.144928077797573,91.21968822339261
8,147,86.8279644449143,10.035601326976431,3.4666105112724797,90.59302464366021
9,134,86.76768083732436,8.358084616853594,21.127882210524582,90.91968822339261
10,148,83.05321865597553,17.468165020930893,2.8076375105251277,90.77302464366022
11,146,85.26837722992234,14.252140614952415,-5.69035945432406,91.05667761151174
12,140,87.50556424392126,3.9037605389762535,56.87094978993945,90.77302464366022
13,146,85.52582685993812,11.999765157262434,12.575049982518596,90.91968822339261
14,147,86.19044683243436,10.95139151970108,12.269900217026425,90.89302464366021
15,153,85.4141299968334,14.142145071533992,3.1622695528340605,90.20661051127252
16,152,86.67794092369768,10.740493261315484,12.10559716573515,90.61968822339261
17,142,86.52005415004778,11.23918622426107,12.65289246928253,90.61968822339261
18,148,87.33658953028134,11.13158345841199,-5.337538079701318,90.19873645484161
19,143,89.08907317419103,0.970157503440193,87.05788162462296,90.91968822339261
20,149,88.14381144000635,9.08272928664941,12.57065437104556,90.91968822339261
21,137,87.70286981314743,8.93005765454596,20.983842840301648,90.91968822339261
22,147,88.89891583639746,2.942691216469716,65.81791509328337,90.91968822339261
23,142,89.38689290635276,0.8783219622489913,87.05788162462296,90.67968822339262
24,141,88.49033050254413,8.094939298956078,21.113895968549844,90.67968822339262
25,139,89.56716899830792,0.9563638747139072,87.05788162462296,90.98400818918017
26,139,87.48914075028215,12.087503555905137,12.59732261812772,90.7335612249423
27,146,89.36147836072466,1.1188833893529415,87.07617481767029,90.73968822339262
28,148,89.24707664027764,0.9000874091722622,87.05788162462296,90.67968822339262
29,148,89.32122889006459,0.8938742456647442,86.8992564842077,90.67968822339262
30,136,87.38780494094698,12.012806549799041,12.65289246928253,90.67968822339262
