enemy,fitness,player_energy,enemy_energy,gain
1,38.95026654476804,0,50.0,-50.0
2,39.14492807779757,0,50.0,-50.0
3,65.70843086044168,0,20.0,-20.0
4,38.06462955398489,0,50.0,-50.0
5,92.79399989261957,86.20000000000013,0,86.20000000000013
6,-5.19295685089021,0,100,-100
7,-2.70805020110221,0,100,-100
8,84.0494768905476,7.600000000000232,0,7.600000000000232
