enemy,fitness,player_energy,enemy_energy,gain
1,39.19788162462294,0,50.0,-50.0
2,21.28626719449063,0,70.0,-70.0
3,85.58939992297535,18,0,18
4,87.26248593745464,41.20000000000029,0,41.20000000000029
5,92.83641489804764,85.60000000000014,0,85.60000000000014
6,3.7167962712620115,0,90.0,-90.0
7,-2.70805020110221,0,100,-100
8,21.53193985886487,0,70.0,-70.0
