best_fitness,mean_fitness,std_fitness,gain
91.68679402095822,8.380379947847636,27.748445541089396,70
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
93.00278772623588,8.882009099562874,28.3469573449952,80
