generation,best_fitness,mean_fitness,std_fitness
1,90.10788221052462,7.118068601859112,26.011297573185
2,90.10788221052462,7.11806860185911,26.011297573185
3,90.10788221052462,7.11806860185911,26.011297573185
4,90.10788221052462,7.11806860185911,26.011297573185
5,90.10788221052462,7.11806860185911,26.011297573185
6,90.10788221052462,7.11806860185911,26.011297573185
7,90.10788221052462,7.11806860185911,26.011297573185
8,90.10788221052462,7.11806860185911,26.011297573185
9,90.10788221052462,7.11806860185911,26.011297573185
10,90.10788221052462,7.11806860185911,26.011297573185
11,90.10788221052462,7.11806860185911,26.011297573185
12,90.10788221052462,7.11806860185911,26.011297573185
13,90.10788221052462,7.11806860185911,26.011297573185
14,90.10788221052462,7.11806860185911,26.011297573185
15,90.10788221052462,7.11806860185911,26.011297573185
16,90.10788221052462,7.11806860185911,26.011297573185
17,90.10788221052462,7.11806860185911,26.011297573185
18,90.10788221052462,7.11806860185911,26.011297573185
19,90.10788221052462,7.11806860185911,26.011297573185
20,90.10788221052462,7.11806860185911,26.011297573185
21,90.10788221052462,7.11806860185911,26.011297573185
22,90.10788221052462,7.11806860185911,26.011297573185
23,90.10788221052462,7.11806860185911,26.011297573185
24,90.10788221052462,7.11806860185911,26.011297573185
25,90.10788221052462,7.11806860185911,26.011297573185
26,90.10788221052462,7.11806860185911,26.011297573185
27,90.10788221052462,7.11806860185911,26.011297573185
28,90.10788221052462,7.11806860185911,26.011297573185
29,90.10788221052462,7.11806860185911,26.011297573185
