Generation,Best Fitness,Mean Fitness,Standard Deviation
0,31.95227256455667,-2.3010222598603844,8.845056215524124
1,41.468798978115956,-2.159381490915547,9.482051434312915
2,69.53540543686532,-1.7428242324766303,11.129234344630554
3,41.334402265905254,-1.9226737917854582,9.747559054583947
4,41.336766867537335,-2.6848110581853026,8.91537064654796
5,48.6407291735119,-1.9656723087859471,10.068527988337387
6,32.86830225519146,-2.618214673152016,8.361719095811242
7,70.45061496709586,-2.284300230935564,10.004145869811808
8,62.86863884370803,-2.371439133328577,9.460821988955358
9,32.89275324185648,-3.425051698237201,7.55295562868453
10,39.975723787303096,-1.9270007602901276,9.403930368489148
11,31.107719937951984,-2.2268448258672717,8.89586115242547
12,32.84903936215958,-3.0799246062008776,7.612324477918788
13,48.176778962512024,-2.2365965564695585,9.56123328273984
14,31.120963829450293,-2.6601731291891477,8.161936372104094
15,34.07801277223683,-1.9110008154177642,9.135873691591978
16,32.8467991246691,-1.0113044044320725,10.713405758141983
17,59.89964228015319,-1.8550925932902302,10.1876126006185
18,48.34815303704599,-2.1701126461492466,9.974246252257961
19,32.83520452569798,-3.294800055399535,7.27721355227791
20,61.85238031782428,-3.0329093084930276,8.654242754078334
21,61.85238031782428,-1.978263794199128,9.974191331085507
22,34.43882150677507,-2.6009497621428137,8.023371167256641
23,49.780444158531424,-2.453008365456881,10.189272840961733
24,56.47171001686345,-2.7613881364125596,9.665605005719017
25,34.06412308162693,-3.286738951146955,6.828572883881353
26,37.9289863671024,-2.8224973561572546,8.089711619714796
27,34.47895521512257,-2.5460248789630966,8.587825836728566
28,32.91600122666273,-3.2192592761856593,7.326157675234956
29,31.092987043544888,-3.3803299310969743,6.695360841752222
30,56.50104636944702,-3.2639014579289083,8.226640655351725
31,56.1775391286566,-1.7580935537836095,10.390550826452552
32,43.53216431868202,-2.920794263633214,9.067043951683429
33,34.021413322916345,-4.075543034151135,6.730991347749195
34,32.935142508617474,-1.908603421561372,9.928694999208583
35,49.907965882977265,-3.0059930636799743,9.00225529941941
36,85.27305649810974,-2.3607168738214224,11.000268342818334
37,32.89852654229355,-2.8672468122163646,10.076411125419481
38,31.785153269550502,-1.437950002291257,9.71693340710786
39,43.79791757185535,-1.3079661126909405,11.62692170689051
40,39.465306433131886,-2.7664190402804754,9.181571524232128
41,59.92687495250949,-2.7323075866161615,10.196494591816144
42,31.066864722765608,-2.6247710717624,8.743550784005851
43,32.89275324185648,-2.25605770399432,9.761499332341463
44,28.57693741109442,-3.7080703407068785,6.902871822925561
45,70.55732476089312,-1.80932395334079,10.773953287643153
46,37.401303845518775,-0.5563391848870116,11.449933283812818
47,36.582380315755344,-1.4710948120831422,10.758645366875315
48,32.7728196172274,-1.4653055957749,11.588706021543107
49,37.115370453169305,-1.526841695506133,9.991304615737903
50,60.084718156016386,1.1726979848809709,13.839513983529768
51,56.544891624409544,1.7347817264060792,14.863052880988592
52,51.704435296225085,0.5604394523895891,11.650524450442857
53,61.39602611560873,-0.4555416921049722,12.773416841557905
54,49.68407752605843,2.09289370590449,12.961735125891913
55,76.36964370624106,4.994010909423645,18.348575328070247
56,62.01923847484182,3.347199684983298,16.629530506333843
57,61.5820977393015,9.336873916748013,18.149728507621514
58,70.16453539412812,8.518341497435372,18.69328857431165
59,65.85788877727046,9.677903418693647,19.026692737858035
60,63.015727703620016,8.926258350369203,17.630848844135397
61,62.01923847484182,10.617977415425505,17.67367399103515
62,62.414635956347624,13.424382493777982,18.84580435694081
63,62.414635956347624,12.401040681130636,20.37285191467114
64,56.445894844170226,13.166278021172326,17.491981679322677
65,62.143888626322905,9.52719391410752,18.34039946760972
66,62.425527351054455,11.43439662687804,17.621142459770844
67,62.414635956347624,9.499103233122398,16.44976525580692
68,43.68696370311065,8.357594239614135,16.103202837089697
69,62.19899764293472,9.676450268083018,18.20680817789996
70,56.657627687123764,10.542336421765624,16.05346354282783
71,67.06859259757321,10.255247123627102,17.230236176620373
72,62.01923847484182,9.649038988825692,17.788798897442206
73,62.652318707211236,7.910825867828882,18.255087622818593
74,62.143888626322905,6.144102146909405,15.104189237044675
75,69.89564974428967,9.597203664083457,17.31935630793867
76,61.5820977393015,7.8448171963184175,16.093920742375936
77,66.58490581867625,7.679935990075398,17.06753260692
78,56.82224080190376,9.533392685989869,17.49473609678322
79,56.197079687271035,9.197451868500014,16.62349180328253
80,62.143888626322905,11.196823537249644,16.354998567071355
81,56.836388934918595,10.323144135617026,16.314685763612648
82,56.197079687271035,9.074739500594811,15.81373709857711
83,50.55622273481559,7.684596499121029,14.989897356424414
84,61.45763993663571,12.127671463106532,17.51973107484422
85,43.756663110155316,7.604679236419053,15.24962060734602
86,56.445894844170226,8.285025211949904,15.402896081647622
87,62.19899764293472,9.9441480741111,17.0268753634621
88,56.544891624409544,9.752501195412606,17.189134348410853
89,56.657627687123764,7.769747370747943,17.20800773157036
90,53.6896037599388,8.046880846986248,15.981737397972257
91,55.9056526555122,7.6043512953703205,16.829059425741782
92,62.143888626322905,3.4454725667746064,14.932240400600847
93,36.23515117314833,3.192282146644686,13.332807460695594
94,56.544891624409544,2.0845983806367876,13.545636250001511
95,32.91034929564573,1.4547315753352876,11.498492557394892
96,65.9223214295044,4.749482234382712,15.182555991198399
97,62.19899764293472,7.5261898066847825,17.749378920744416
98,56.544891624409544,7.063103886466082,17.72193544503072
99,56.08167313514198,3.099401079717627,14.753315512170067
