enemy,fitness,player_energy,enemy_energy,gain
1,39.241098226122716,0,50.0,317
2,75.20394224923463,0,10.0,329
3,30.812614194159245,0,60.0,179
4,2.974134026174686,0,90.0,414
5,93.35833644349735,85.00000000000014,0,171
6,66.03385326087631,0,20.0,390
7,93.1827201631851,82.00000000000017,0,151
8,65.76363040979629,0,20.0,511
