enemy,fitness,player_energy,enemy_energy,gain
1,21.046756665712216,0,70.0,385
2,57.185869468174936,0,30.0,335
3,84.32465396891132,4,0,435
4,91.12159479915267,79.6000000000002,0,933
5,90.15869752242705,65.20000000000033,0,579
6,3.6721238312104187,0,90.0,206
7,5.632704170013526,0,90.0,29
8,12.443171938300463,0,80.0,259
