Generation,Best Fitness,Mean Fitness,Standard Deviation
0,22.105746992234515,-4.219318244111989,5.239139280779347
1,23.246782100759013,-4.612410734312721,5.226175045950035
2,16.462348741178722,-4.895497495608087,4.024949668820172
3,23.29554081419819,-5.016852601141041,4.1971637631367855
4,14.371610559549506,-4.591897173979802,4.676630598827445
5,32.93673774346523,-4.079330777888369,6.600117495796951
6,15.461963988561912,-4.530610901898091,4.739049298074989
7,21.757097607983113,-4.319150392901529,5.3354604127678975
8,18.95706294774259,-4.21130982150458,4.980129542735498
9,20.994150199841286,-4.547004896477814,5.08648420218001
10,29.923417429019928,-3.729024013076607,5.702923090520916
11,9.81516702827328,-5.390277835907399,3.366332090051317
12,41.84565122937154,-4.843291095127741,5.79378302817574
13,23.11462135115927,-5.014431228467213,4.2892745694893515
14,17.751303123079083,-4.797402094441612,4.701955195702626
15,29.097584263931083,-4.382648564593383,5.309185826627359
16,19.86849280068013,-4.6028624217208565,4.639475700876631
17,20.04933020936684,-4.608991780086263,4.945801630923065
18,33.41104520507761,-4.819944067964115,4.918127287708903
19,36.86766985120829,-4.495627997353851,5.651762457101574
20,19.93562638346986,-4.261939953188802,5.552862166810628
21,19.612179177517298,-4.782421020357744,5.228702202408533
22,27.783842505144268,-3.516685353902537,5.8862154562868545
23,23.50582054368169,-4.315117182904827,5.596709133498059
24,22.89251749322287,-4.392332993162565,5.184032905502043
25,30.07712906544574,-4.50199154624619,5.275994666799421
26,24.948267891767653,-4.428221728334155,5.113717405087532
27,27.45445301494824,-4.676944269974688,5.2416315967454485
28,22.97885668077034,-4.985066486025397,4.446196158575976
29,21.036861765389308,-4.856494056306904,4.370276587013021
