enemy,fitness,player_energy,enemy_energy,gain
1,21.25699681219052,0,70.0,-70.0
2,90.84704041507838,64,0,64
3,21.36521039683075,0,70.0,-70.0
4,21.42027017401378,0,70.0,-70.0
5,90.80901301948917,64.00000000000034,0,64.00000000000034
6,75.1828888400368,0,10.0,-10.0
7,84.93289246928256,2.8000000000002343,0,2.8000000000002343
8,84.34621389609809,5.200000000000234,0,5.200000000000234
