best_fitness,mean_fitness,std_fitness
90.91968822339261,6.879346074045807,24.139489656219354
89.35092391510481,4.5320774306136,23.358622652807068
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,8.420618909208821,25.559823445015578
91.20665872310228,19.28925263571499,28.626398661198852
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,4.393950461438028,22.8790522236615
89.35092391510481,9.182056411040975,26.076956655442203
89.47413402617471,15.156173987340358,27.324122728826588
91.39419793370404,20.01334286377489,29.864620402660805
91.94355803717008,38.65838148665136,39.64847040957242
91.94355803717008,38.65838148665136,39.64847040957242
