Generation,Best Fitness,Mean Fitness,Standard Deviation
0,17.463032743156887,-4.195556748421222,5.308066142188743
1,33.1216116442638,-3.86456320307471,6.175730300670263
2,17.807454278651058,-4.708154388986383,5.238538354566831
3,39.92767335759915,-4.235102358240711,6.446906136509266
4,30.683978057533373,-4.35711571996905,5.829924061278982
5,24.94829349022031,-4.209758651733791,5.379766842517017
6,31.77674542518397,-4.420842044988244,4.980194904817805
7,17.451195233653102,-4.5838070939564215,4.555121979947443
8,21.978939702452564,-4.480317783698822,5.300457615495572
9,19.274111277426478,-4.623109562722529,5.008517638311071
10,36.823848962578325,-4.56638496864403,5.478261349447375
11,13.367105209965281,-4.662589391654362,3.902667475046428
12,18.50477408068656,-4.617105511864867,4.371655797664908
13,26.0711493032073,-4.19859899629357,5.161098945202606
14,11.96249954525252,-4.694448689119651,3.909357743216836
15,25.513228352204546,-4.877590283427202,5.213210808876846
16,16.19701930083274,-5.327864715079949,3.8189679680043747
17,31.59793944617181,-4.706942937074621,5.507615079872268
18,18.50894387162847,-4.577158954400815,4.569139167443324
19,25.01127474001934,-5.131434718399668,5.1073176120074235
20,23.838280326706137,-4.585092523511739,4.673361614373737
21,33.00025797868242,-4.721870211048866,4.699472694071809
22,11.349034413975676,-4.809342444147014,4.255966084211912
23,26.82174243109033,-4.517169586244972,4.891913330803427
24,31.550208661476976,-4.900753598939345,5.109808705571639
25,28.333492982249158,-4.44872972313108,5.392276034100718
26,36.881174288762,-4.938366864181563,5.120919421299565
27,21.83445326833641,-4.49127469627189,4.429132292737858
28,20.978835451312705,-4.2786852367527155,5.457883751887234
29,24.054891214369015,-4.595560798392165,5.002342359074329
