enemy,fitness,player_energy,enemy_energy,gain
1,30.041575306970216,0,60.0,387
2,39.11389596854984,0,50.0,360
3,86.59342407327507,28,0,496
4,85.91291941541427,31.600000000000264,0,1404
5,90.51167900420626,62.80000000000034,0,320
6,-4.9344739331306915,0,100,139
7,-3.1354942159291497,0,100,23
8,21.3062678611973,0,70.0,297
