best_fitness,mean_fitness,std_fitness
91.51356122494231,6.906801880595129,25.6081117219294
91.51356122494231,7.79826641846746,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
91.51356122494231,7.798266418467459,26.391053051726068
