gen,nevals,avg,std,min,max
0,117,-3.6544389098534666,7.95079290851352,-14.874504857363416,41.40895712525753
1,117,-1.4919054005237757,8.602048237707779,-15.299456153978216,31.721866519339965
2,117,0.755886572873069,11.033933311356845,-17.759032268701194,43.797145933095464
3,117,7.993613003707838,14.590537407611755,-14.444870256776017,76.46808479615666
4,117,10.232484459828276,11.919572673030064,-10.236211313944445,34.50142628249888
5,117,9.651743976268028,12.207734473003919,-14.474563202470804,39.55956291789054
6,117,11.873579262072504,12.698344882572622,-15.155716019284164,41.40577445819943
7,117,13.93755828220228,9.273472010759672,-7.9419198587407465,36.37989407805787
8,117,15.78941670955941,10.471537367580684,-17.987025148480246,41.553606643837284
9,117,15.13965287782482,10.107412294514935,-13.91203550255327,39.37291402718097
10,117,17.17549341939423,11.130651632047082,-10.237423470374154,41.34890449293471
11,117,15.44446304959296,11.864368775578763,-14.62790200991974,41.365946480677366
12,117,16.016862172110304,10.463324391938404,-7.948939925711754,40.96644923011893
13,117,18.08508288245279,11.72322814793365,-10.057041579516248,45.85973939411424
14,117,15.981806112853642,9.843270747610223,-7.903253184075201,41.360737426893145
15,117,17.90916237875449,11.286960419184838,-19.53771079221429,51.305132227538394
16,117,16.949177812941603,10.832065529702968,-19.789956786510725,34.98925785986282
17,117,17.774050819573038,10.609312299308558,-7.9419198587407465,46.29688255569818
18,117,14.45814240341584,11.225261695248093,-10.28988714872711,37.341996068494545
19,117,13.857099437978908,12.423507626170943,-10.076791477642153,41.628171357580236
20,117,15.219260788600426,12.877601524931215,-13.69716096780395,70.04751225381177
21,117,17.193595308651616,11.900204467239629,-18.377863694520496,51.215674924200165
22,117,16.802866739039764,11.964520094519651,-9.87460931025226,52.01575758859952
23,117,15.646339323493772,11.36047997336798,-7.9419198587407465,56.05457559006732
24,117,14.759114898501696,13.34587708278661,-14.018007075284427,41.1805261753469
25,117,15.813394114139763,11.839952257022526,-7.9419198587407465,50.406871313072585
26,117,15.062366641960947,12.337925268206295,-10.893565177996033,45.945948900885696
27,117,17.451668558020184,12.31732716129601,-9.867936146887793,45.813224184744385
28,117,16.897055790393487,11.863448289271545,-9.858688710449478,50.30781526300463
29,117,17.285733521545623,12.53168977388064,-13.573079086029576,41.59085836096048
30,117,20.19842232935445,10.535940668879572,-6.9084480716116765,41.08900468889199
31,117,18.571854419849334,10.731374694116036,-5.538507197148588,41.18678034280589
32,117,19.47454771808732,12.060805177556915,-18.41787701262911,41.31414143512983
33,117,18.531139133021618,13.106401580229923,-13.86771865966768,53.2796554672951
34,117,19.13189241480516,11.632185395396299,-9.638176824984104,41.45518867469621
35,117,20.14772966391515,11.59263117741089,-5.196464291328118,41.48075425231746
36,117,19.138909373556984,13.383438748082847,-6.276099724202142,41.816097854561804
37,117,19.59298578743104,13.471295393439494,-5.9054221877157795,50.794683284054656
38,117,21.31899045512609,12.934220471522664,-7.9419198587407465,50.16770289589269
39,117,22.203358595380873,14.075957498978939,-4.8787659405237696,76.99960168676127
40,117,22.460342895868937,13.447574449045593,1.0050089962666462,62.85395905124044
41,117,22.69876099762575,13.171360701638159,-6.6707467183861215,41.67774565252688
42,117,23.900820517633075,15.089221673621056,1.3041615575067453,85.64606237642744
43,117,21.51829488362278,13.74812228251223,-13.09799195161979,41.95692585243765
44,117,23.30323042292679,12.761908222786948,-6.300699920014678,52.42374493924105
45,117,21.671486738394684,13.989967351109572,-15.39936799994926,46.013772464884134
46,117,25.013403593252374,13.319971859342095,-3.3493259261939015,70.15798333287138
47,117,20.14518089421708,13.81859037716833,-6.825560447205973,41.431296876448634
48,117,20.175267989644148,13.087550297296689,-7.9419198587407465,41.462045071599846
49,117,18.41138594858244,14.619705948841165,-19.789956786510725,46.71864403205679
50,117,21.372006492492275,15.759806540874058,-7.061190095547107,54.12726703413141
51,117,26.08329749532377,13.681335700742524,-2.5398142764191327,55.4437958645573
52,117,24.02383575057245,14.039291686932087,-9.33027861934059,60.08521752110879
53,117,26.07067686268396,12.941132117659182,-6.4160392842893845,50.32309848820584
54,117,23.424237486741696,15.011222113270154,-8.348188670141152,47.30581213093542
55,117,25.296973048237227,14.260191026872084,-7.852509745433121,55.372714305536846
56,117,24.817906744541606,14.79110035696906,-7.880347886164772,69.82374274155003
57,117,28.94467646638215,13.488446511551412,1.2918181954428363,55.43516979354373
58,117,25.904703852980326,13.072873997904814,-6.719340517820593,59.38035986648504
59,117,24.424272368361645,16.3530304082471,-12.658784911086773,59.762314209440234
60,117,24.80949857683668,16.902516018775614,-8.322796051258383,56.270548203451966
61,117,22.4786104753192,15.19183709970025,-8.726524590088843,61.53297164614538
62,117,24.878016773614576,14.83007736304911,-7.1454818124516475,55.32393856274638
63,117,26.86603930417925,14.118422931394377,-6.271827011727691,53.395400032137644
64,117,27.191622887601074,14.91411028183632,-7.426843491359531,56.18180421728258
65,117,27.940474104167773,16.018812383145434,-9.0998143511932,70.3830957596701
66,117,28.530361746322686,14.8528792704198,-6.840381547356836,55.45682533409679
67,117,28.4370002054584,15.918488618627679,-8.834910879009229,59.735558176757564
68,117,24.123079514050705,15.995409786079893,-13.849502357386708,55.385177828240806
69,117,28.334096848696365,16.900006951789056,-6.321619570406894,56.62916758840305
70,117,26.139227907916325,17.295792739832827,-9.603028602197313,61.95187111242464
71,117,29.126644250347567,16.59499471208194,-13.920512101680039,55.54634684733741
72,117,29.403706187168833,15.320822476122279,-8.587488201428794,61.68814022166319
73,117,24.576900041081846,17.47942225908541,-9.800972782923964,62.900736714867094
74,117,30.554577960973237,15.443776667117934,-8.1199007836819,55.631222761252346
75,117,30.544378994744132,17.68875696848028,-8.250028052428345,61.89774913367968
76,117,28.168784134847353,16.81909140760744,-9.23981021917264,56.123543606983226
77,117,31.15160242082947,18.47040529501643,-13.51878319441781,71.91035403387934
78,117,33.260704709728785,16.283858328939832,-9.9278780141486,66.83466833716645
79,117,30.235340451131208,14.646937417013977,-5.127405033081352,62.735562643335484
80,117,30.728224703522326,16.708865076008028,-14.516651577122861,55.751100717683705
81,117,32.86205439892994,15.678241196579034,-14.149097526278954,55.60557372662737
82,117,33.03363233484315,16.271767660416952,-7.90046005433758,76.31376652323473
83,117,31.583703406457484,17.46423430417525,-16.194589454747025,56.25101748624559
84,117,31.9534069997731,16.56871513837471,-14.523846759796957,59.76152158053934
85,117,32.04072924798303,15.615698810590905,-14.145768229025137,59.818603043079115
86,117,34.33318023221537,18.134768356204408,-14.569691369916253,62.685886126272756
87,117,30.891711649133295,18.645441161266074,-10.254090656210984,62.385484020223565
88,117,32.870951463278985,16.996763792364582,-18.47901418619556,62.55200146906477
89,117,32.507969715157,14.829255482175922,-6.172690049680867,71.73576360986647
90,117,34.283627481126025,14.295659056072594,0.692621486758803,69.95559672537816
91,117,33.20876720590317,17.52486016217772,-8.9613922416771,62.31653592508063
92,117,34.53864731099329,18.21528939220544,-8.838039057352066,70.6354949362301
93,117,32.29518483979362,17.581890315044355,-6.492196673402969,59.47429585359616
94,117,35.27951213223978,16.798675013060254,-13.777560193334526,69.38527339849958
95,117,30.90463670609433,17.871615449469324,-6.929855803697311,69.79069277283749
96,117,32.95420670172265,17.944987950045427,-7.80956375160013,62.82589799623183
97,117,32.78297074065898,18.172046396917224,-9.038936585380625,62.72801074306405
98,117,33.72740354559418,18.619204822804374,-10.052376134820468,62.74389242569049
99,117,33.362545998599664,18.984948858470464,-8.707393273311077,69.66387818320565
