generation,best_fitness,mean_fitness,std_fitness
1,88.09129244001467,6.463787928533173,22.50239072890111
2,88.09129244001467,5.044981089924164,22.030228941737523
3,88.09129244001467,5.044981089924162,22.030228941737523
4,88.09129244001467,5.044981089924162,22.030228941737523
5,88.09129244001467,5.044981089924162,22.030228941737523
6,88.09129244001467,5.044981089924162,22.030228941737523
7,88.09129244001467,5.044981089924162,22.030228941737523
8,88.09129244001467,5.044981089924162,22.030228941737523
9,88.09129244001467,5.044981089924162,22.030228941737523
10,88.09129244001467,5.044981089924162,22.030228941737523
11,88.09129244001467,5.044981089924162,22.030228941737523
12,88.09129244001467,5.044981089924162,22.030228941737523
13,88.09129244001467,5.044981089924162,22.030228941737523
14,88.09129244001467,5.044981089924162,22.030228941737523
15,88.09129244001467,5.044981089924162,22.030228941737523
16,88.09129244001467,5.044981089924162,22.030228941737523
17,88.09129244001467,5.044981089924162,22.030228941737523
18,88.09129244001467,5.044981089924162,22.030228941737523
19,88.09129244001467,5.044981089924162,22.030228941737523
20,88.09129244001467,5.044981089924162,22.030228941737523
21,88.09129244001467,5.044981089924162,22.030228941737523
22,91.0466105112725,9.390364962012342,27.31396940531807
23,88.09129244001467,5.044981089924162,22.030228941737523
24,88.09129244001467,5.044981089924162,22.030228941737523
25,91.0466105112725,9.791770939154738,27.469092214856516
26,91.0466105112725,9.791770939154738,27.469092214856516
27,91.0466105112725,9.791770939154738,27.469092214856516
28,91.0466105112725,9.791770939154738,27.469092214856516
29,91.0466105112725,9.791770939154738,27.469092214856516
30,91.0466105112725,9.791770939154738,27.469092214856516
