generation,best_fitness,mean_fitness,std_fitness
1,89.77935834262664,5.097930009632572,23.625837056836634
2,89.77935834262664,5.097930009632571,23.625837056836634
3,89.77935834262664,5.097930009632571,23.625837056836634
4,89.77935834262664,5.097930009632571,23.625837056836634
5,89.77935834262664,5.097930009632571,23.625837056836634
6,89.77935834262664,5.097930009632571,23.625837056836634
7,89.77935834262664,5.097930009632571,23.625837056836634
8,89.77935834262664,5.097930009632571,23.625837056836634
9,89.77935834262664,5.097930009632571,23.625837056836634
10,89.77935834262664,5.097930009632571,23.625837056836634
11,89.77935834262664,5.097930009632571,23.625837056836634
12,89.77935834262664,5.097930009632571,23.625837056836634
13,89.77935834262664,5.097930009632571,23.625837056836634
14,89.77935834262664,5.097930009632571,23.625837056836634
15,89.77935834262664,5.097930009632571,23.625837056836634
16,89.77935834262664,5.097930009632571,23.625837056836634
17,89.77935834262664,5.097930009632571,23.625837056836634
18,89.77935834262664,5.097930009632571,23.625837056836634
19,89.77935834262664,5.097930009632571,23.625837056836634
20,89.77935834262664,5.097930009632571,23.625837056836634
21,89.96297229859381,8.655365112030964,28.33148585643387
22,90.73925648420771,34.67000793761093,37.486025695532405
23,89.77935834262664,5.097930009632571,23.625837056836634
24,89.77935834262664,5.097930009632571,23.625837056836634
25,89.96297229859381,9.234264672379291,28.8728369919506
26,90.71642023266135,26.18497447680409,36.329684703083224
27,89.77935834262664,5.097930009632571,23.625837056836634
28,89.77935834262664,5.097930009632571,23.625837056836634
29,89.96297229859381,9.234264672379291,28.8728369919506
30,90.71642023266135,26.18497447680409,36.329684703083224
