best_fitness,mean_fitness,std_fitness,gain
90.01065437104559,6.066909664009795,24.706185108530715,54.40000000000032
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
90.20661051127252,7.155619721799215,25.1450276243397,57.400000000000325
