generation,best_fitness,mean_fitness,std_fitness
1,89.35092391510481,6.012147073643891,23.505725637182085
2,89.35092391510481,6.0121470736438924,23.50572563718208
3,89.35092391510481,6.0121470736438924,23.50572563718208
4,89.35092391510481,6.0121470736438924,23.50572563718208
5,89.35092391510481,6.0121470736438924,23.50572563718208
6,89.35092391510481,6.0121470736438924,23.50572563718208
7,89.35092391510481,6.0121470736438924,23.50572563718208
8,89.35092391510481,6.0121470736438924,23.50572563718208
9,89.35092391510481,6.0121470736438924,23.50572563718208
10,89.35092391510481,6.0121470736438924,23.50572563718208
11,89.35092391510481,6.0121470736438924,23.50572563718208
12,89.35092391510481,6.0121470736438924,23.50572563718208
13,89.35092391510481,6.0121470736438924,23.50572563718208
14,89.35092391510481,6.0121470736438924,23.50572563718208
15,89.35092391510481,6.0121470736438924,23.50572563718208
16,89.35092391510481,6.0121470736438924,23.50572563718208
17,89.35092391510481,6.0121470736438924,23.50572563718208
18,89.35092391510481,6.0121470736438924,23.50572563718208
19,89.35092391510481,6.0121470736438924,23.50572563718208
20,89.35092391510481,6.0121470736438924,23.50572563718208
21,89.35092391510481,11.194699124665007,27.261258560252475
22,90.26353644806852,33.07579120320099,37.20574180250432
23,89.35092391510481,6.0121470736438924,23.50572563718208
24,89.35092391510481,6.0121470736438924,23.50572563718208
25,89.35092391510481,12.13868303341867,27.660417063460624
26,89.35092391510481,29.953184078309878,35.062181830849056
27,90.75621752534383,32.20957613632139,36.186021288117104
28,89.35092391510481,6.0121470736438924,23.50572563718208
29,89.35092391510481,6.0121470736438924,23.50572563718208
30,89.35092391510481,12.13868303341867,27.660417063460624
