Generation,Best Fitness,Mean Fitness,Standard Deviation
0,16.192439352677894,-4.9688167337324325,4.135874719222092
1,18.101520615337648,-4.848488025208907,4.526479638098945
2,19.63138816130934,-5.034789226182369,4.595588386195667
3,24.786623881181875,-3.831958004389693,5.70214749614455
4,20.40925807862743,-4.236842392741695,4.654331946647752
5,48.174022227636186,-4.631240124975605,5.82153962098905
6,20.54668415099647,-5.195434540258544,3.9290696376130505
7,22.176632672079776,-4.864046723140763,4.018214032087636
8,20.5903079502471,-4.710181792160536,4.555236266533563
9,24.373027970047087,-4.471137934287816,5.205917026368798
10,29.717098048610307,-4.920327543581811,4.719806619603217
11,19.99137577545843,-4.491484916372361,5.123041662524166
12,24.58888915753299,-4.875273466883436,4.562755507264347
13,19.304140388291202,-5.044503473145239,4.741540304782044
14,20.92639942631954,-4.6797031630902115,4.982373869909683
15,43.72010699164832,-3.942442033759802,6.888641791330919
16,27.192182509005473,-4.595676699972347,5.480606060723011
17,17.16375955872674,-4.566752375680538,4.974795427021153
18,21.73157064346684,-4.863599486065435,4.517126437592586
19,25.800604090750554,-4.0816702048178,6.037488558643789
20,22.079177507659992,-4.5476621137020565,4.9889575673113615
21,21.81088146300479,-4.489144962194678,5.265253357421794
22,18.248321715501184,-4.572057710255934,4.640957865147671
23,22.06332851455248,-4.560955598629731,5.197123307015876
24,37.07504937381771,-4.303236382333945,5.59207498836924
25,34.976070667738696,-4.097934974557221,6.636507579755891
26,31.617863618665623,-4.121232343970863,5.796947182522493
27,21.284323449501258,-4.886329946557175,4.309821609342345
28,30.20466600154651,-4.424383625473691,5.301084091109084
29,28.186906398727057,-4.596865712648401,5.036624754197161
