enemy,fitness,player_energy,enemy_energy,gain
1,30.260207087820767,0,60.0,-60.0
2,92.69061166337202,82,0,82
3,12.58835394814496,0,80.0,-80.0
4,21.409013019489144,0,70.0,-70.0
5,90.86901301948917,64.60000000000034,0,64.60000000000034
6,66.22855887686998,0,20.0,-20.0
7,75.27968822339258,0,10.0,-10.0
8,84.34621389609809,5.200000000000234,0,5.200000000000234
