enemy,fitness,player_energy,enemy_energy,gain
1,21.269900217026425,0,70.0,308
2,90.84704041507838,64,0,258
3,39.182888840036796,0,50.0,336
4,21.40528862039816,0,70.0,269
5,90.93275134159978,65.20000000000033,0,267
6,75.43547959267731,0,10.0,261
7,87.21289246928256,25.60000000000025,0,210
8,84.34621389609809,5.200000000000234,0,480
