Generation,Best Fitness,Mean Fitness,Standard Deviation
0,25.505911269739237,-4.069760279213305,6.33072549896749
1,55.28687503326523,-1.784722324667427,10.24768457120853
2,46.2286500433504,-1.6682541840574696,9.844047108563869
3,44.46313347242636,-1.784574150385463,10.157505411738827
4,48.169714972759735,-1.9871077290137205,10.04420073951597
5,55.45370841913349,-1.7790703796699374,10.360087993000038
6,37.03694208943614,-2.0058196696791852,9.326412532172744
7,68.80850447277317,-1.9189961566306413,10.148793594807625
8,61.695185904813805,-1.5774289839245639,10.760215796868994
9,56.657627687123764,-1.8631827833869843,9.960490007866575
10,53.12040927368464,-1.9304080949692377,9.60874692141996
11,69.50625786683344,-1.5431748978203776,11.018061242022313
12,44.331261289227314,-2.078363825332156,9.188722082486894
13,68.7966892941287,-1.7841755986346617,10.213234490644526
14,56.90009274848213,-1.8365290312572504,9.913257332276022
15,55.525955668803235,-1.6965954053052854,10.169421337676843
16,46.745616055284685,-1.9405080303082547,9.738579383809235
17,53.44494717558626,-1.8309879140556098,10.102050043987193
18,68.80063284331702,-2.155311823235717,9.489213669596998
19,43.99401425951862,-2.0460562619247056,9.443699678366926
20,50.02125649226221,-2.161995902725129,9.12243373326004
21,55.53307527114795,-1.6508241403607864,10.246388590985747
22,44.331261289227314,-1.7971092639475619,9.914057598354546
23,44.46313347242636,-1.7105011709222802,9.728004370005696
24,61.40735648512491,-2.0863756804187337,10.08103078289487
25,61.5820977393015,-1.9014990736672728,10.40954268593627
26,43.79468686968882,-1.977518188973221,9.356083569072085
27,50.02125649226221,-1.9182631080365617,9.942603700166105
28,56.544891624409544,-1.7417333285241456,10.160479764291726
29,68.80850447277317,-2.037593416385169,9.955957479513188
