best_fitness,mean_fitness,std_fitness,gain
91.49061166337202,8.822676254693606,28.14187488648501,70
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
93.04704041507837,10.968728410679327,30.033555457980214,86
