enemy,fitness,player_energy,enemy_energy,gain
1,39.17991706964764,0,50.0,337
2,39.316420232661315,0,50.0,294
3,84.18939992297535,4,0,498
4,76.54677961290973,28.600000000000257,10.0,1500
5,92.49794861721985,82.60000000000016,0,318
6,12.333573311887568,0,80.0,289
7,-3.2188758248682006,0,100,25
8,21.282972298593776,0,70.0,304
