gen,nevals,avg,std,min,max
0,117,-3.6149933237751237,7.841738775397029,-12.553906039834594,38.05884387665395
1,117,-2.772944956266459,6.602557506693156,-15.78590972545971,22.829671154734854
2,117,-0.34359364049593477,7.886226663887573,-16.357512943570242,28.684791846507657
3,117,-0.04775001332662687,8.516947079048364,-14.390610921098185,24.51464986753735
4,117,4.15059066129255,10.057558550702021,-12.397392570193752,33.873177896461456
5,117,5.600736446294193,9.323625979157804,-15.533737827788535,29.544009034350797
6,117,8.550058698133293,10.579572865966684,-14.111248690000807,36.95939757731961
7,117,8.669149733469762,8.152795199483274,-10.18851867828731,28.03148256256223
8,117,8.963915338628155,8.872791035189561,-8.612826273489318,28.419830242508674
9,117,12.80794329482379,8.351604363991743,-4.712053755229167,42.155106757699166
10,117,11.050434043678662,8.285981118611035,-8.711619942003288,35.03751454017598
11,117,9.006428749438133,9.030340495704802,-10.907006234407149,31.58941095881808
12,117,11.370070633738667,10.21189459111816,-11.960584790877082,36.31653104897224
13,117,11.590159914209444,8.229587825094884,-10.574769495316815,43.004803078443224
14,117,11.4117994169127,8.771410516663074,-11.597126587555167,41.55099481315864
15,117,11.409536955195456,9.503460413652123,-14.389005667559422,38.24016950547718
16,117,14.110418846001034,9.12408353968522,-9.67912456300755,38.17968337229753
17,117,12.685926662263023,9.741999766028814,-6.291932304763073,44.66315577925174
18,117,12.330145574266105,8.909054791654615,-15.885219936443242,31.548525911361967
19,117,13.055816990865965,9.20303165280879,-8.46790337001177,35.19717570689322
20,117,14.905093679563764,9.60051461686848,-9.74053769756619,44.08518094471454
21,117,15.848192322906964,9.64936881786043,-7.774878804496522,42.97922290411476
22,117,15.501478593366832,10.006100131075392,-10.010891657716039,47.16358454300938
23,117,12.782311739431817,10.643850569335637,-12.715760892226363,43.02368975729296
24,117,15.598807866177374,10.17615354532857,-6.608169188759762,38.25833572827281
25,117,16.244169262274756,10.648854177021466,-9.777690762483846,40.81776634984523
26,117,17.400020133454078,12.601061704193624,-14.024246986530317,44.63547622151333
27,117,15.397977041743383,12.03860241278605,-11.442717929910076,43.02174972438641
28,117,18.225808279768355,11.852019228851281,-12.819673448741451,42.95936011460179
29,117,19.340428454919937,10.911620616171778,-7.710308357160191,46.041970230344546
