gen,nevals,avg,std,min,max
0,117,-3.4252027300048886,5.993381593002189,-18.36130905531419,21.07310180820034
1,117,1.9336490783298854,10.472129203389297,-9.954775353855737,40.57087603863421
2,117,3.6473425357072,11.919776257346538,-13.156363873747555,49.93825830397351
3,117,5.932015531208912,11.448463860536444,-19.167594760077314,39.24746525418921
4,117,11.072225676727165,13.08798584360276,-14.173707171959972,60.75898350755714
5,117,13.975326531214128,12.932124066459902,-14.42583243660484,56.13832449165661
6,117,14.572287548449461,11.467809739216488,-13.468457791817428,59.77826769535088
7,117,15.087052344798112,11.984372349706002,-6.8830753105411775,55.63414604344236
8,117,13.937430292581814,12.01016035629301,-12.711936156784974,41.30190710813038
9,117,14.92633282623826,13.27818906390463,-14.541014508513364,69.5871615462274
10,117,17.946554265696275,11.104641089964224,-7.9419198587407465,62.39526745910656
11,117,18.180131850053883,11.448735380660802,-7.292583870830077,59.891907525276864
12,117,18.223612450322246,11.448220223474365,-9.656911499929748,56.08980911712465
13,117,17.06620326962587,11.748655990992727,-5.643783105857653,51.12332629155445
14,117,14.840360167714088,13.38762810758658,-9.351417945333797,69.77863084146077
15,117,17.714804891324697,11.203734306516525,-9.707055960294674,61.389529722788666
16,117,15.954605193797972,9.930316941461397,-9.652797495204823,41.522388732541714
17,117,18.94509888945339,10.472255503399575,-12.844185442760068,45.84508856657692
18,117,17.14075421698741,12.640857223011757,-6.573363689939562,62.8583397610225
19,117,16.073031938250335,10.921631505046392,-9.831610966529468,37.39326527330931
20,117,17.69169039501636,13.164253394832892,-14.800188415172777,51.24414109986732
21,117,16.91777885075529,12.013844390049265,-13.616545614797634,41.47348396752521
22,117,19.075577053546287,13.207388750581085,-7.199805550098697,69.33761884313626
23,117,16.903351143121455,12.913641551476871,-12.44261676014571,61.57752455724952
24,117,18.567412698112484,12.920217239607984,-14.311843751616827,56.01641362044626
25,117,18.080864684510352,12.695765457127305,-14.466388080248716,67.19223398254056
26,117,17.495482262987657,12.337878687416728,-9.717963090291647,41.21259794764407
27,117,18.64561860338204,12.317107986536794,-9.558214787387143,41.614623430639256
28,117,16.00164199026838,13.622930284005871,-17.594690655009327,41.21523342890477
29,117,20.12544029788579,13.072879174103312,-12.733405392913742,41.40875653189259
30,117,18.17788680035466,14.189795293196543,-10.845270206975123,41.52501326659329
31,117,23.555599971414175,13.307556394903578,-5.417420820717221,70.34963546731241
32,117,19.701343016064847,14.500563227760983,-9.64901118286491,69.67077458282881
33,117,20.93133809737117,13.4798083705976,-9.906509692066972,41.4022656949479
34,117,21.070894791567632,14.19618954389405,-9.882724884003288,45.812148297311154
35,117,20.56546923441081,13.867509168603812,-13.96958936320539,41.50301353286606
36,117,21.771557484344587,15.310930450407664,-7.9419198587407465,41.604969565687085
37,117,23.81396924883037,14.076606930890819,-11.305997386119007,41.53578689089293
38,117,24.20554842615207,14.938103207438852,-13.697610301082852,41.49003026491973
39,117,23.27497571365334,15.510561792820132,-10.92002336642215,41.6010372290413
40,117,21.777420099628483,14.09620725044719,-8.258447891125513,41.53692330187168
41,117,24.996394235330428,14.26116465405121,-19.23159997823143,41.51353381146516
42,117,25.94349408200681,14.102079080825854,-7.9419198587407465,41.56807358237576
43,117,25.44078813378725,14.887854113527585,-11.47693323235509,41.51015959196302
44,117,26.675084251181232,15.529438133005518,-18.255632266992464,45.82665000305295
45,117,26.158494075693373,13.76468657558458,-6.588390890458774,41.54509452360126
46,117,28.470541462468322,13.467137544291065,-7.621870888515417,41.546602185433805
47,117,25.295139627419438,14.761404901942056,-9.541768177443664,41.608925371136664
48,117,24.4704631409491,14.76604115178087,-19.67791121221781,41.49005246652618
49,117,24.673905084131697,16.100672610976932,-15.053935273025402,56.26508010678364
50,117,22.224541198036032,16.81953030388848,-13.875323534489144,48.19980272249089
51,117,23.119591962404424,15.770994029192593,-9.857846878018222,53.28282529273048
52,117,26.710937783946296,15.488726645970209,-9.20796915845247,69.41804230781133
53,117,25.466480095376077,15.85568372839927,-9.426909655887524,53.23465849571869
54,117,27.459989725300947,13.744914741852998,-6.32839294561973,51.60914909074863
55,117,29.547896546724285,14.34470489717551,-11.39100956592144,62.54485718596074
56,117,25.826968324703262,15.774755342482742,-11.405306452534006,49.98741456421156
57,117,25.91489115369261,15.408105862908918,-9.570333428792452,41.52121023770634
58,117,26.847849317352335,14.24944604295328,-9.767553550351352,50.45890263455253
59,117,25.643486222462442,15.191164032283913,-9.735384807748012,62.657227823846476
60,117,27.28152173927378,12.909432180009482,-8.316513250548201,41.571213711796574
61,117,27.579257417707083,14.460932690546441,-8.529295642553038,69.81573640712637
62,117,23.845095943143956,15.565792669374199,-8.681331995337263,41.56807358237576
63,117,26.047591155058747,14.377256263499119,-9.404273603694058,41.593466612589125
64,117,26.776687517963218,15.260528388324193,-7.467609316403596,50.01652229664104
65,117,27.99679176772679,14.344906004323823,-9.348288460323992,41.57365323106929
66,117,27.82142569672563,14.410837271005809,-8.519587731826734,41.55946085257784
67,117,28.532641160934876,14.612392057604998,-8.225371544629756,41.55033429536114
68,117,24.70968288257542,15.494232152691657,-8.110186955041058,53.1625097736332
69,117,30.252675319557728,12.098207547102467,-7.95467055638175,41.546602185433805
70,117,29.86124241707852,14.691336072949971,-6.47054165538143,48.15455911802535
71,117,27.969637238954633,13.823097967424458,-7.121588055591367,41.571213711796574
72,117,30.85142326671676,12.992101073423882,0.98147534124206,41.55033429536114
73,117,31.41279618459838,12.396346000981396,-6.326419361229463,41.561120561534494
74,117,29.815580864198505,12.79884824072659,-11.54411394258144,41.56871008981665
75,117,29.572172972631993,12.317637133886528,-0.35852056026106993,41.55033429536114
76,117,29.66642708083834,12.153155363319305,-9.33463543043667,41.593466612589125
77,117,28.6100508402565,12.113210868297877,-3.9712957320328144,41.571081578939214
78,117,27.656100437891173,13.530525482390592,-10.064062082032692,41.586248611539354
