gen,nevals,avg,std,min,max
0,100,2.125742751255263,21.147749807933774,-6.3818160174060985,91.61185751001959
1,136,13.710126883784525,28.373914474337095,-5.44673737166631,89.35092391510481
2,133,33.51329823538764,31.359427774390788,-5.407171771460119,89.35092391510481
3,141,56.74843728953851,32.932809045982154,-5.3230099791384085,89.35092391510481
4,140,77.96441748699357,22.520075192398778,3.662461920298682,89.51959913428288
5,145,84.86803465903691,13.628646496155465,21.089203355959473,90.31356122494232
6,141,85.55753624863766,12.433087234210516,3.662461920298682,91.27356122494231
7,140,86.9807928065402,10.984907633154963,3.662461920298682,91.3335612249423
8,142,85.9974666819849,14.282191945860813,3.6434137253279877,91.27356122494231
9,138,88.943268073556,3.672511970167121,56.97897665065047,91.27356122494231
10,144,87.48704309389359,9.20850114585248,21.527729326328526,91.74283177470681
11,144,87.68467693365179,10.158685290749748,21.07307397402959,91.3935612249423
12,133,89.06221048719252,6.025459301007962,48.0704108566101,91.3335612249423
13,142,90.05060401050878,4.378162413589061,48.057200624873296,91.3935612249423
14,151,90.62721880939152,3.489442746750576,56.94556065373063,91.39968822339262
15,136,90.70962867653736,2.6788172038465046,65.90643022995486,91.39968822339262
16,134,91.21126360646551,0.5901066868947206,87.13935834262664,91.4535612249423
17,135,90.51577519386278,5.72908178147882,39.32324619773172,91.4535612249423
18,142,91.06278658106493,2.5323108188578236,65.98384284030165,91.4535612249423
19,142,91.38576122494233,0.12227493610711769,90.25356122494232,91.4535612249423
20,139,91.34311917170075,0.304367547817578,89.04322890233345,91.4535612249423
21,143,91.33696093212355,0.47423523060076184,86.87353194306672,91.4535612249423
22,138,91.32196093212355,0.5055255138550323,86.87353194306672,91.4535612249423
23,149,91.40316122494232,0.09245452936443865,90.67356122494232,91.4535612249423
24,136,90.63092972125897,7.895708393371689,12.070410856610106,91.4535612249423
25,137,91.4205612249423,0.10944861808172826,90.3735612249423,91.4535612249423
26,135,91.42476122494229,0.11680136985497958,90.31356122494232,91.4535612249423
27,143,91.37561919611913,0.45486756890411306,87.13935834262664,91.4535612249423
28,140,91.13973503163612,2.567035915192913,65.91095512455315,91.4535612249423
29,138,91.41876122494229,0.18418729597884842,90.3735612249423,91.4535612249423
30,143,90.74697199421233,7.00034029308114,21.09463815194543,91.4535612249423
