Generation,Best Fitness,Mean Fitness,Standard Deviation
0,40.58941751580098,-2.3432264756056194,8.676550739407466
1,35.523833255699614,-4.558802403708552,5.951521811822337
2,17.704479344996482,-4.779787403116327,5.039848556111893
3,43.745387656202205,-4.440681760103197,6.008243785751841
4,28.363687702157485,-4.325956913560785,5.077062043622952
5,26.557467399504,-4.344423052745844,5.663132032347786
6,16.056806772257865,-4.373464796165615,5.098557914140964
7,21.674603526676737,-4.755257235978122,4.434644407016261
8,21.624239423003722,-4.357054185430123,5.601304046422183
9,39.99311969661944,-3.697922565112581,7.009295309445492
10,20.10837532929342,-5.090855194778638,4.408136458390651
11,37.36267906637113,-4.154065845635193,6.5169893061940884
12,20.08787702525649,-4.678004726721623,5.283670091883365
13,28.546558663802312,-4.182627280099003,5.753179548610199
14,24.623411387587502,-4.620015403702165,4.881355919922721
15,23.945339033061796,-4.637035713200369,4.802024185650874
16,31.88892478577424,-3.9042090886682668,5.987278656207283
17,27.27188382773268,-4.036307569366634,5.948571456488262
18,20.719565632585976,-4.324180644780491,5.557216262964518
19,18.08746363180451,-4.478487691786542,4.928233063874723
20,33.145563189214165,-4.031172727767335,5.792582849209631
21,28.245737761703243,-4.644806120617043,5.213521843990436
22,44.41140823008293,-4.824140703811927,5.3633973048457015
23,14.085883368120285,-4.920754107550506,4.38406225422042
24,11.751271956826262,-5.6244413939289615,3.2828657036872406
25,39.99813895436038,-4.342386852251094,5.694461604673245
26,28.76474502326929,-4.137453556056225,5.992406381473132
27,27.453544064895745,-4.125956150127811,5.419748807275457
28,18.161850662000965,-4.398012575514486,4.798982911249075
29,22.754257094094008,-4.765245265395004,5.161227707902766
30,33.00859469010341,-4.43168308248142,6.191700590384148
31,31.77913850343736,-4.220008884424188,5.450458757041546
32,24.699602971043223,-4.408019411899302,4.924219899960987
33,18.353051384989868,-4.577788488961041,4.165393418358505
34,17.64900534022101,-4.932848274678149,3.99352935417062
35,23.522459770609764,-5.159095085888757,3.9983876589488507
36,21.666279988178268,-4.4023533949587375,4.86588711756019
37,18.281497248188643,-4.702088909039622,4.51166172009202
38,31.52222873850784,-5.008899106081131,4.909666229064861
39,14.25242795945016,-5.410219142315381,3.5329270876873116
40,28.8095538018451,-4.636978488858486,4.937567817967293
41,8.280295422003782,-5.367365649460776,3.0334631607122344
42,8.334487187226564,-5.571242204691355,2.3972350114168
43,12.213028122224486,-5.174344459363288,3.0179352647516886
44,22.798226575909393,-5.424557292637843,3.813917091955876
45,7.452381417869638,-5.5641665771186934,2.324184204005815
46,38.60775639947744,-5.035333707580643,5.4554033470912895
47,22.323223356968185,-5.549230765123013,3.6157799730862443
48,25.39001612483272,-4.754758195601784,4.919697885751025
49,22.050071968561788,-5.04991186472142,4.918338416440727
50,14.09342067778842,-4.863044553612919,3.8149918808005236
51,38.66507947551233,-4.157336829931679,7.05409712078881
52,21.828416582971585,-4.394891958404464,5.4183824609863045
53,23.935969701066576,-5.259744339669757,4.425880826247859
54,17.696566904723316,-5.017444670988547,4.161311510663501
55,17.642696728992988,-3.995068371733799,5.168006964993354
56,28.93600573992377,-3.2480997941678122,6.5718098700137615
57,25.057519639128415,-4.574567292567539,5.485777128062188
58,20.13639593714388,-2.934331071588854,6.353270599084735
59,18.46810261046987,-4.593146844824282,4.914844289932112
60,23.937227473508212,-4.327136740270383,5.518793981329685
61,20.62907854214213,-4.364306876540855,5.028025911505804
62,25.0997428701926,-4.042796444224058,5.461471415366016
63,10.728328567607619,-4.432695247111816,3.8179832189522322
64,17.65525010442334,-4.071227378034289,5.248915239922881
65,16.093451915494924,-4.259809138549239,4.655026208061325
66,48.34056530725729,-3.694567394538972,7.6516366382948275
67,22.8284589409978,-3.600919775647523,6.336456254856789
68,26.72482184297766,-3.0228371527220954,6.605105173411918
69,17.650549496801155,-3.324074676974777,5.741144776156475
70,27.09646453659837,-1.9092555864464853,7.703681407937887
71,23.537919520071792,-2.662790983395178,6.616013629437009
72,19.11432064977494,-3.462376334030406,5.8234527925639545
73,19.448535031641267,-3.950495293564323,6.0705550479330475
74,35.04408942626421,-2.4051116098104384,7.400734356897814
75,17.318400757687307,-3.7687241905608264,5.448264254312559
76,26.869178432427518,-2.2319300159674724,7.369706359482325
77,42.752085015089804,-2.843176343033981,7.515867639674168
78,16.74618738218021,-3.9865322152988822,5.065586665574358
79,15.388445971410746,-4.052583594325244,4.444620154995204
80,23.509598283767097,-3.0614392239085597,6.851343734901607
81,24.09935066570725,-3.4398175021277297,6.768100337493856
82,33.29520424210335,-3.623062361201357,7.088925822321983
83,22.273618860053276,-3.8964215151415766,5.459599486777129
84,38.370360030624596,-3.733815582328264,6.565303840656311
85,17.510990186573466,-3.556283208680312,5.240966055778433
86,37.43169189583058,-4.441734536033358,5.341304110261547
87,19.239987212761136,-4.042768192024489,5.3551590532624305
88,20.060227525851033,-4.322861414532641,4.865839625383476
89,15.29906210190962,-4.6228329047348655,3.9076110943100795
90,19.215281501853816,-4.796618465915793,3.433189512796054
91,15.434734447605269,-4.507797359057974,4.625381841976565
92,20.44988554650784,-4.808372647928933,4.761081700129679
93,14.441026237717459,-5.33288031642763,3.061677729702898
94,25.03635629296309,-5.196850743761586,4.140967831289987
95,5.658201632688289,-5.39791153723864,2.495069083478808
96,13.787612521304965,-5.048834719439103,3.406155474493193
97,8.629073654082852,-5.223985642972099,3.4266736256794434
98,24.889108605043887,-5.565869179584339,3.698343253781282
99,23.38876705384445,-4.889513190979377,3.8435879403272333
