enemy,fitness,player_energy,enemy_energy,gain
1,30.260207087820767,0,60.0,311
2,91.49061166337202,70,0,247
3,30.179917069647637,0,60.0,337
4,21.40528862039816,0,70.0,269
5,90.86901301948917,64.60000000000034,0,268
6,75.42784596782224,0,10.0,263
7,85.99357331188759,16.60000000000023,0,289
8,84.4062138960981,5.800000000000233,0,480
