generation,best_fitness,mean_fitness,std_fitness
1,89.28322890233346,4.029645893243182,21.897989853533456
2,89.28322890233346,4.029645893243183,21.897989853533456
3,89.28322890233346,4.029645893243183,21.897989853533456
4,89.28322890233346,4.029645893243183,21.897989853533456
5,89.28322890233346,4.029645893243183,21.897989853533456
6,89.28322890233346,4.029645893243183,21.897989853533456
7,89.28322890233346,4.029645893243183,21.897989853533456
8,89.28322890233346,4.029645893243183,21.897989853533456
9,89.28322890233346,4.029645893243183,21.897989853533456
10,89.28322890233346,4.029645893243183,21.897989853533456
11,89.28322890233346,4.029645893243183,21.897989853533456
12,89.28322890233346,4.029645893243183,21.897989853533456
13,89.28322890233346,4.029645893243183,21.897989853533456
14,89.28322890233346,4.029645893243183,21.897989853533456
15,89.28322890233346,4.029645893243183,21.897989853533456
16,89.28322890233346,4.029645893243183,21.897989853533456
17,89.28322890233346,4.029645893243183,21.897989853533456
18,89.28322890233346,4.029645893243183,21.897989853533456
19,89.28322890233346,4.029645893243183,21.897989853533456
20,89.28322890233346,4.029645893243183,21.897989853533456
21,89.28322890233346,12.323008593228767,29.662162821906275
22,90.26234767677738,36.30140542768221,37.93361325833493
23,89.28322890233346,4.029645893243183,21.897989853533456
24,89.28322890233346,4.029645893243183,21.897989853533456
25,89.28322890233346,13.549794866180148,30.324981809327188
26,90.41466846406767,31.21270364750145,37.66771600331741
27,89.28322890233346,4.029645893243183,21.897989853533456
28,89.28322890233346,4.029645893243183,21.897989853533456
29,89.28322890233346,13.549794866180148,30.324981809327188
30,90.41466846406767,31.21270364750145,37.66771600331741
