enemy,fitness,player_energy,enemy_energy,gain
1,39.25060701409175,0,50.0,-50.0
2,21.27641489804762,0,70.0,-70.0
3,84.79140997390337,10,0,10
4,89.9959127917705,69.40000000000029,0,69.40000000000029
5,92.13167900420625,79.0000000000002,0,79.0000000000002
6,12.918595635015537,0,80.0,-80.0
7,39.14206684551654,0,50.0,-50.0
8,21.330119077019482,0,70.0,-70.0
