gen,nevals,avg,std,min,max
0,100,5.2918504750225885,26.283975677704085,-6.553933404025811,90.6948088972152
1,145,22.49039159094402,36.306158912683266,-5.983936280687191,90.6948088972152
2,145,42.026792860304674,41.448822933387035,-5.356586274672012,90.6948088972152
3,140,67.84116939801388,33.84948024410953,-5.3230099791384085,90.6948088972152
4,136,81.09475618367321,21.033534118142597,-5.407171771460119,90.6948088972152
5,136,86.08772385034153,11.415551464242277,-5.53338948872752,90.6948088972152
6,141,86.98128574975004,6.735418315517928,20.899681047979936,90.6948088972152
7,137,87.61318327509642,2.471190861221236,65.9717214797693,90.6948088972152
8,142,86.55834195492844,10.107483744428517,11.807637510525128,90.72779752022555
9,147,88.06939582257117,1.1400219799771447,86.97991706964767,90.6948088972152
10,138,87.17724239576424,9.0222359840829,12.548961546434299,90.6948088972152
11,138,87.46740157677877,9.416569412337877,-5.3230099791384085,90.6948088972152
12,136,87.7114354247961,6.364136376767146,30.147797520225524,90.91968822339261
13,128,84.75944359383877,17.047412948502483,3.579465000727714,90.91968822339261
14,136,87.13839296049764,10.769575538234214,20.940876804418203,91.59105438238983
15,138,86.97335287188099,13.01780944469748,2.7480961168341116,91.59105438238983
16,141,89.24226984513102,1.6937135271836388,84.63196501081939,91.59105438238983
17,143,83.63097635057575,19.119876922855994,3.519361076658009,91.59105438238983
18,141,86.53224900233667,13.974781803748044,-5.4116460518550396,92.05669509194095
19,137,87.76875919280194,9.921985127214647,21.09463815194543,92.3535612249423
20,145,88.81949293656325,8.76005514652825,3.041575306970218,92.3535612249423
21,141,85.15595657980587,18.422133261475746,-5.552959584921617,92.3535612249423
22,147,88.61480853338071,10.623024755882286,21.11112204166712,92.7135612249423
23,142,89.64626695776502,10.524616697856981,12.579465000727714,92.7135612249423
24,139,90.93960375496552,7.159373847617912,21.133531943066703,92.7135612249423
25,144,91.74515556243028,3.704767387653958,56.697381024255094,92.7135612249423
26,143,91.7930050383109,6.216924202245661,30.466610511272478,92.7135612249423
27,143,92.55450872273424,0.7684363127649015,87.23788162462296,92.7135612249423
28,133,92.71144825487507,0.01814746218600759,92.53356122494229,92.7135612249423
29,146,92.084160246,6.2624606695019445,29.773463330712534,92.7135612249423
30,142,91.01516854467307,8.733565492597787,30.065105804380412,92.7135612249423
