Generation,Best Fitness,Mean Fitness,Standard Deviation
0,34.49833722682119,-3.7559951938423883,7.354072804972923
1,40.89353219739418,-2.981471185054361,8.321370253281554
2,62.31954865230909,-2.7687167911071713,9.651795360169356
3,48.263687895161084,-2.7287750435851805,9.843936267191621
4,32.91034929564573,-3.1673348981783107,8.759134204470085
5,32.781806179382315,-3.6755279250710093,7.159223846761405
6,31.022584763435805,-3.39388295223114,7.51664855957457
7,51.39736760958577,-2.4550439155573316,8.813030337904168
8,51.65586698891542,-2.2378454641557495,10.43650292204348
9,34.08294372105625,-2.996389397342849,8.335611415388872
10,37.545052359126515,-2.837448655628876,7.953557417885112
11,43.32869919715038,-2.8168717931640184,9.00124145259332
12,39.733221280373996,-2.4415908939545137,9.040461932070816
13,39.524368151741946,-2.084070635463227,9.91162807533402
14,62.50880906410323,-2.4852561998834606,9.316780660007959
15,40.32820049043298,-2.0945287960163945,10.117074673055575
16,41.449481856827695,-2.3972272041339835,8.774146067153087
17,34.05340367377552,-0.9530733291462495,9.993053765300303
18,34.18178561013434,-1.940283294330783,8.91474066510607
19,47.6291564608251,-2.756728006091403,8.399701593260232
20,32.89852654229355,-2.345911226371399,8.483595699680937
21,51.468433282421856,-2.266264822095569,9.770603088452164
22,63.424042502460004,-2.175473112700016,11.184236869657601
23,32.88575148912797,-1.1081747715101993,10.218413937621
24,34.36088301697774,-1.2852076431763921,10.190266441716268
25,37.0579093141123,-1.1285857493124456,10.326324622515198
26,43.45710510188733,-2.279739900261034,8.863811684197003
27,32.84325326175016,-2.8647762671440264,7.850355231174319
28,60.089708057619816,-2.500310952864127,9.057016515936379
29,41.59294061337286,-2.085506325885073,9.285732720392888
30,37.115370453169305,-2.3091002839550985,8.756960846937684
31,46.63123655100908,-2.34513891226783,10.18596805284568
32,59.982922987218195,-1.731259625045894,10.60224770952787
33,37.185905357106705,-0.6179426400964427,10.886332539535422
34,47.95780831378744,-1.4399346893557117,10.126797241758497
35,39.41082307240607,-2.403510044135862,8.49826370754561
36,36.963275920370236,-2.188799110653992,9.268314103739174
37,41.638529543056094,-1.3130222822482578,10.116644096648626
38,32.84903936215958,-2.7704024203443005,8.793403155602633
39,46.18158834063766,-2.1363309447961707,9.831834911924739
40,37.03694208943614,-3.1392459082875974,8.342441098944775
41,32.89275324185648,-2.2044477436407353,9.317097120713557
42,66.11368200666656,-0.5113876367678983,13.382653411058032
43,37.873631123501156,-0.8118226824161991,10.880124035080486
44,62.01923847484182,-1.4162107831396469,10.702169501637728
45,51.69168225557888,-3.2650813349799943,8.486046367971742
46,70.19407345118199,-0.8892203637735028,13.828310953218612
47,56.4077974167875,-1.7493242034029144,11.685615309686174
48,32.84903936215958,-2.20073392785426,9.917744045512649
49,56.37624890088915,-1.5688652418937623,10.99298903340681
50,34.22851398578426,-1.4267050226961167,10.306814085204003
51,63.063607938868586,1.0436493851745436,15.134267566748838
52,56.0660133642118,-0.3874054857250952,11.974845915812034
53,43.4789083431067,2.278763585579557,13.683881447330858
54,55.499151904686514,2.409567791092459,15.032308563155654
55,45.67405712136504,1.7569621091521217,13.374139208504893
56,61.60321759630069,2.0375772053247347,13.815322608234414
57,34.198563200180345,1.0966336255495424,13.256719534070417
58,43.081305194685754,1.9826574207475849,14.126904459600341
59,56.444297243232796,2.0885371703852424,13.954954054121417
60,56.90009274848213,1.5095756202613824,12.961813501506953
61,56.707257464313656,1.3733861103320253,13.756100137010986
62,62.18934069642741,2.551867365374663,14.209313529141232
63,62.01923847484182,1.7484229510571958,14.629734063141035
64,51.39901791600741,1.2665122809666618,14.734261418602346
65,56.0663329957402,2.8188075214800237,15.974532662907643
66,70.13745819441209,8.265922061097882,21.196690594202234
67,62.414635956347624,6.823074221452119,18.406154980840096
68,67.37923417319453,4.449566075997829,17.20513080566288
69,62.01923847484182,6.77892048810609,18.224623852183118
70,56.65925827976858,6.874308409175306,18.394996264998863
71,62.01923847484182,6.919585102957946,17.14156786601852
72,62.414635956347624,5.026135532910622,15.508997019674485
73,61.88531676771477,6.680027875853237,16.501677827506377
74,56.657627687123764,4.505028483700257,14.718567400021264
75,39.74058763443121,5.724433343769792,14.992613084344988
76,37.20338166113183,5.958591669177153,15.707201681059965
77,56.90009274848213,8.720663714910433,16.603255397291342
78,56.87329928985802,7.285246768621159,15.709478663135043
79,66.32937232306779,7.5407958435788105,16.56771392675199
80,61.765576276943925,10.129073805729691,16.620140706782088
81,70.30035196103299,6.443677301163946,16.801524271742746
82,56.90009274848213,6.971780991877647,15.244847681509746
83,56.90009274848213,4.18693184289271,14.199069826350433
84,62.414635956347624,5.162068449225853,16.284656701746798
85,43.58960201757317,2.3439325841986687,13.502435866562776
86,37.51892018173112,2.4121627177210367,13.616874915185731
87,56.08167313514198,-0.6674249726818118,11.69873903239202
88,61.5820977393015,1.1787048518203764,13.499081818635885
89,56.90009274848213,1.824307955511772,14.140109601211181
90,41.37355419590192,2.1201495634282677,13.545018840491435
91,37.20338166113183,2.4590929226009086,13.101452212418552
92,62.01923847484182,4.163211235877691,16.222928344175145
93,59.96673975609745,4.670418388820193,15.342935430225175
94,43.25642920247545,2.7746052915115813,12.617787201469861
95,61.45763993663571,3.569902180028674,14.985409379116877
96,69.82593530150623,1.1348616757825423,13.324521788076947
97,62.004064604606086,4.381243081970483,15.387056740178393
98,62.584667979959605,3.4323623966606522,14.526670655556751
99,32.935142508617474,1.5144040316608116,12.480403594594454
