enemy,fitness,player_energy,enemy_energy,gain
1,12.210039829102747,0,80.0,-80.0
2,21.478539082137754,0,70.0,-70.0
3,88.65982874727956,46,0,46
4,86.40064419553958,32.80000000000027,0,32.80000000000027
5,92.12400818918016,77.80000000000021,0,77.80000000000021
6,-5.5053315359323625,0,100,-100
7,-2.70805020110221,0,100,-100
8,74.66317426885357,0,10.0,-10.0
