gen,nevals,avg,std,min,max
0,181,-3.5373708069424117,6.64548949585865,-8.397542384767506,35.79915134913517
1,181,-1.6321015963855334,7.47668291912497,-7.984464221860731,27.56411088004553
2,181,-0.5370470285878836,7.307137818492143,-17.926134318111433,34.08159256383567
3,181,2.382098048112092,9.359460691108199,-11.641790347011646,32.22451452254667
4,181,5.798272649042428,10.1729369969858,-12.8391956556443,20.861584711294192
5,181,9.744175214957247,11.419222436695874,-14.466877312141445,41.502141268566646
6,181,11.707695519035465,10.807841515940382,-14.087157899501157,28.40510962185273
7,181,14.715893882239284,10.435073018765745,-9.893699957504637,41.5841792062851
8,181,16.17711262988264,9.82023303644176,-10.441832492490164,48.715254980630746
9,181,15.314324589702439,10.525301233071891,-11.332177344707567,37.08416925067418
10,181,16.652970649955464,8.416665892614608,-10.236211313944445,23.127448117050804
11,181,17.49298233405871,8.80495050998453,-19.789956786510725,41.07445002493479
12,181,16.54700130826521,10.315789389821383,-9.592923547259126,41.32346802818151
13,181,17.288332823056496,8.625784344036342,-7.9419198587407465,32.31970244452691
14,181,18.19989262293018,9.732255356526123,-9.240782742854755,70.23261354338179
15,181,17.79917015148224,8.252199056615341,-7.9419198587407465,32.527112140288324
16,181,18.365326690555204,8.095870191330695,-7.9419198587407465,49.765038801358465
17,181,17.658500714784164,8.096710340223252,-9.362897375678624,34.0837736704314
18,181,18.836811468246754,6.833065647517737,-7.9419198587407465,39.40009297722544
19,181,19.207067729569225,5.530840288023568,-6.864322317657212,33.55192899421094
20,181,18.868798870498335,6.097908313383829,-9.850907562208803,20.682227426864976
21,181,18.81699339105881,7.087698556917855,-9.943819508787776,32.68130746518739
22,181,19.400796721206913,5.428750408140216,-7.9419198587407465,27.76810007970163
23,181,18.41109533312262,6.711848004284478,-7.9419198587407465,20.682227426864976
24,181,19.35542030067447,5.929129651648849,-10.113014273745954,39.48062922951878
25,181,19.627628210216002,5.348500414688196,-6.864322317657212,34.34454460353673
26,181,19.57653516222996,5.417240194745578,-13.508573396902566,34.17269644897593
27,181,19.43412915346562,5.0783830455519166,-6.880867156790373,21.098288985716117
28,181,20.126063761815946,4.288693594189557,-7.9419198587407465,39.36962542055791
29,181,19.802233390340326,4.880575015704863,-7.9419198587407465,34.47105940759633
