enemy,fitness,player_energy,enemy_energy,gain
1,30.260207087820767,0,60.0,311
2,92.69061166337202,82,0,247
3,12.58835394814496,0,80.0,224
4,21.409013019489144,0,70.0,268
5,90.86901301948917,64.60000000000034,0,268
6,66.22855887686998,0,20.0,321
7,75.27968822339258,0,10.0,305
8,84.34621389609809,5.200000000000234,0,480
