enemy,fitness,player_energy,enemy_energy,gain
1,21.269900217026425,0,70.0,-70.0
2,90.77237888630937,64,0,64
3,30.888012211643456,0,60.0,-60.0
4,21.41275134159975,0,70.0,-70.0
5,88.69356122494231,45.4000000000003,0,45.4000000000003
6,84.60394224923465,4.0000000000002345,0,4.0000000000002345
7,85.35289246928255,7.000000000000233,0,7.000000000000233
8,84.34621389609809,5.200000000000234,0,5.200000000000234
