gen,nevals,avg,std,min,max
0,71,5.3626979356781765,26.20171162169704,-6.762729506931879,87.1422695528341
1,148,25.393754060709576,39.224076997163955,-5.905361848054571,87.16586946817496
2,143,57.531677658827256,37.86079134606079,-5.3230099791384085,87.16586946817496
3,143,78.4504969112909,21.763979863379024,2.8076375105251277,90.25356122494232
4,144,85.82367369671576,7.96170546563768,38.89968104797994,88.4945821457686
5,146,86.840922379001,3.631364977421683,56.807637510525126,90.25356122494232
6,143,87.08704939751556,3.740579141013792,56.71214143983821,90.31356122494232
7,151,83.47165269498119,15.472113471411632,20.938543081071984,90.31356122494232
8,142,84.91632617964441,11.46065539563079,30.10284613236326,90.7335612249423
9,144,87.66529664489163,0.9935510357394733,86.81788162462296,90.85356122494231
10,149,87.34850494353617,0.6191674678244105,87.13935834262664,90.42990021702647
11,154,87.18908021265396,0.24223698244365316,87.04586946817496,89.204107874517
12,144,86.42946381798626,6.781781506521315,29.807637510525126,90.3463178201678
13,138,87.36620099035825,0.7208644490793733,87.13645558296867,90.3463178201678
14,142,87.70998311990924,1.0533764356672173,87.13645558296867,90.66990021702647
15,151,85.53425923907284,13.257115283235452,3.4666105112724797,90.37067522005317
16,143,87.07142199299228,6.895395139174468,30.09191706183107,90.28506926914801
17,143,85.56226636918161,13.77644656488675,3.5575822894782068,90.28506926914801
18,155,87.14728410206848,11.130706941916927,-5.342334251964811,90.31356122494232
19,147,84.73105992114746,16.014833243956776,-5.3230099791384085,90.345069269148
20,140,87.37334891801888,7.974875674315269,21.515203066509343,90.345069269148
21,136,87.8213708044855,4.9655356518940525,47.805594608895326,90.8222642182204
22,145,88.77818399234222,1.3288860654059182,87.05788162462296,90.91968822339261
23,149,88.8008318849157,2.9995246960053685,65.98140678550376,90.91968822339261
24,146,87.4366713926497,11.70723035948959,3.4666105112724797,91.0935612249423
25,148,88.49637844996711,9.189598854399947,12.139213776534135,91.21356122494231
26,138,85.28768649002086,16.642438378187123,3.4666105112724797,91.21356122494231
27,153,88.67195175502872,4.006970159349787,65.89520676758501,90.91968822339261
28,148,89.56900108636995,1.150100977933582,86.81520676758504,90.61067522005318
29,145,88.56005720426252,8.014592962030969,30.27968822339259,91.09067522005317
30,146,89.55117562441052,4.971013000471414,48.05196501081935,91.0935612249423
