enemy,fitness,player_energy,enemy_energy,gain
1,21.041575306970216,0,70.0,387
2,91.60901301948914,72,0,268
3,88.03879267830493,42,0,474
4,74.12787189866101,0,10.0,965
5,89.93642023266135,56.20000000000032,0,294
6,21.906249799193237,0,70.0,163
7,5.598802618337844,0,90.0,30
8,12.206986391615857,0,80.0,328
