generation,best_fitness,mean_fitness,std_fitness
1,89.51302464366022,5.358936235115075,23.25764078078354
2,89.51302464366022,5.358936235115076,23.257640780783536
3,89.51302464366022,5.358936235115076,23.257640780783536
4,89.51302464366022,5.358936235115076,23.257640780783536
5,89.51302464366022,5.358936235115076,23.257640780783536
6,89.51302464366022,5.358936235115076,23.257640780783536
7,89.51302464366022,5.358936235115076,23.257640780783536
8,89.51302464366022,5.358936235115076,23.257640780783536
9,89.51302464366022,5.358936235115076,23.257640780783536
10,89.51302464366022,5.358936235115076,23.257640780783536
11,89.51302464366022,5.358936235115076,23.257640780783536
12,89.51302464366022,5.358936235115076,23.257640780783536
13,89.51302464366022,5.358936235115076,23.257640780783536
14,89.51302464366022,5.358936235115076,23.257640780783536
15,89.51302464366022,5.358936235115076,23.257640780783536
16,89.51302464366022,5.358936235115076,23.257640780783536
17,89.51302464366022,5.358936235115076,23.257640780783536
18,89.51302464366022,5.358936235115076,23.257640780783536
19,89.51302464366022,5.358936235115076,23.257640780783536
20,89.51302464366022,5.358936235115076,23.257640780783536
21,89.51302464366022,5.358936235115076,23.257640780783536
22,89.51302464366022,5.358936235115076,23.257640780783536
23,89.51302464366022,5.358936235115076,23.257640780783536
24,89.51302464366022,5.358936235115076,23.257640780783536
25,89.51302464366022,5.358936235115076,23.257640780783536
26,89.51302464366022,5.358936235115076,23.257640780783536
27,89.51302464366022,5.358936235115076,23.257640780783536
28,89.51302464366022,5.358936235115076,23.257640780783536
29,89.51302464366022,5.358936235115076,23.257640780783536
