gen,nevals,avg,std,min,max
0,117,-2.725174184510654,7.998425017848692,-13.723863744542296,33.637538424467586
1,117,-0.6263525037405927,9.005043051850379,-7.987485509938731,46.25102242556045
2,117,2.6981113614912458,10.750652996927245,-10.032604299054514,41.59040132321192
3,117,2.7115981422375715,11.14454832841544,-11.423749629047535,41.11364249288637
4,117,6.863235234302893,12.498843944935283,-10.111243774908443,36.92682427598902
5,117,9.09741408140903,11.409075436078108,-7.548976147358452,37.34775341132392
6,117,10.338357369224578,12.277519894128439,-15.600017844256712,37.14790475413916
7,117,10.106367291377646,11.73358908629526,-9.491878276805469,41.43030946530169
8,117,15.08440752378425,11.234733074329231,-14.036326690352311,39.919118399960226
9,117,17.44682494930664,10.7586844385054,-9.288605250052271,56.19728354762141
10,117,16.397121339119252,11.078994909167161,-10.065598633213874,51.36924268300825
11,117,16.517543769016765,9.95890691855529,-12.168738781066601,40.69025528619359
12,117,17.033839996835255,8.790207133132895,-14.469709755919741,35.245449210793595
13,117,19.180485926185774,8.648055868614069,-6.401892952596567,50.012983438933404
14,117,16.48842220681555,12.34105729382165,-18.77782536697642,56.04664590060081
15,117,15.390991156838615,11.950321096875589,-14.331469592889281,56.09555983295158
16,117,18.024486775854573,12.193110604149878,-7.301013738643859,66.03472799600947
17,117,17.56886967182033,11.805786993619725,-14.152598084087312,66.1394258146593
18,117,15.379872030825217,12.30768632507071,-19.19843022632764,59.76683898773958
19,117,16.848815393333528,10.169321898504055,-9.733010744597237,41.12005257015318
20,117,15.46287170319551,13.615227889112564,-9.677176719371367,75.94668224581892
21,117,17.65185278058521,11.405960823067465,-9.763233982517413,51.432412424982324
22,117,15.805723443187157,11.000466238134743,-14.94797616883201,60.219302943031884
23,117,17.04646521915485,12.54382103609937,-9.91403513227803,46.13461714985572
24,117,19.15826752472966,12.994042071685215,-4.645885429804778,72.01143940709551
25,117,17.91059609117334,10.404534686226945,-7.05118910014377,43.399109209469785
26,117,19.975520455177833,13.724860094379373,-9.594352599756494,70.70008697459477
