enemy,fitness,player_energy,enemy_energy,gain
1,21.319827390982933,0,70.0,-70.0
2,30.097366666598635,0,60.0,-60.0
3,30.28957298262513,0,60.0,-60.0
4,85.59875487764953,27.400000000000254,0,27.400000000000254
5,92.39486503108353,82.00000000000017,0,82.00000000000017
6,-5.501258210544727,0,100,-100
7,-2.70805020110221,0,100,-100
8,12.247427361174367,0,80.0,-80.0
