generation,best_fitness,mean_fitness,std_fitness
1,89.52322890233346,7.653573875147819,25.901381967100562
2,89.52322890233346,7.653573875147819,25.901381967100566
3,89.52322890233346,7.653573875147819,25.901381967100566
4,89.52322890233346,7.653573875147819,25.901381967100566
5,89.52322890233346,7.653573875147819,25.901381967100566
6,89.52322890233346,7.653573875147819,25.901381967100566
7,89.52322890233346,7.653573875147819,25.901381967100566
8,89.52322890233346,7.653573875147819,25.901381967100566
9,89.52322890233346,7.653573875147819,25.901381967100566
10,89.52322890233346,7.653573875147819,25.901381967100566
11,89.52322890233346,7.653573875147819,25.901381967100566
12,89.52322890233346,7.653573875147819,25.901381967100566
13,89.52322890233346,7.653573875147819,25.901381967100566
14,89.52322890233346,7.653573875147819,25.901381967100566
15,89.52322890233346,7.653573875147819,25.901381967100566
16,89.52322890233346,7.653573875147819,25.901381967100566
17,89.52322890233346,7.653573875147819,25.901381967100566
18,89.52322890233346,7.653573875147819,25.901381967100566
19,89.52322890233346,7.653573875147819,25.901381967100566
20,89.52322890233346,7.653573875147819,25.901381967100566
21,89.52322890233346,7.653573875147819,25.901381967100566
22,89.52322890233346,7.653573875147819,25.901381967100566
23,89.52322890233346,7.653573875147819,25.901381967100566
24,89.52322890233346,7.653573875147819,25.901381967100566
25,89.52322890233346,7.653573875147819,25.901381967100566
26,89.52322890233346,7.653573875147819,25.901381967100566
27,89.52322890233346,7.653573875147819,25.901381967100566
28,89.52322890233346,7.653573875147819,25.901381967100566
29,89.52322890233346,7.653573875147819,25.901381967100566
