generation,best_fitness,mean_fitness,std_fitness
1,90.01356122494231,6.880782704444246,24.44611301631996
2,90.01356122494231,6.880782704444246,24.44611301631996
3,90.01356122494231,6.880782704444246,24.44611301631996
4,90.01356122494231,6.880782704444246,24.44611301631996
5,90.01356122494231,6.880782704444246,24.44611301631996
6,90.01356122494231,6.880782704444246,24.44611301631996
7,90.01356122494231,6.880782704444246,24.44611301631996
8,90.01356122494231,6.880782704444246,24.44611301631996
9,90.01356122494231,6.880782704444246,24.44611301631996
10,90.01356122494231,6.880782704444246,24.44611301631996
11,90.01356122494231,6.880782704444246,24.44611301631996
12,90.01356122494231,6.880782704444246,24.44611301631996
13,90.01356122494231,6.880782704444246,24.44611301631996
14,90.01356122494231,6.880782704444246,24.44611301631996
15,90.01356122494231,6.880782704444246,24.44611301631996
16,90.01356122494231,6.880782704444246,24.44611301631996
17,90.01356122494231,6.880782704444246,24.44611301631996
18,90.01356122494231,6.880782704444246,24.44611301631996
19,90.01356122494231,6.880782704444246,24.44611301631996
20,90.01356122494231,6.880782704444246,24.44611301631996
21,90.01356122494231,6.880782704444246,24.44611301631996
22,90.01356122494231,6.880782704444246,24.44611301631996
23,90.01356122494231,6.880782704444246,24.44611301631996
24,90.01356122494231,6.880782704444246,24.44611301631996
25,90.01356122494231,6.880782704444246,24.44611301631996
26,90.01356122494231,6.880782704444246,24.44611301631996
27,90.01356122494231,6.880782704444246,24.44611301631996
28,90.01356122494231,6.880782704444246,24.44611301631996
29,90.01356122494231,6.880782704444246,24.44611301631996
