enemy,fitness,player_energy,enemy_energy,gain
1,3.727000441436253,0,90.0,-90.0
2,75.66728120673463,0,10.0,-10.0
3,4.723333880983945,0,90.0,-90.0
4,21.835214026076486,0,70.0,-70.0
5,87.93102576183882,35.800000000000274,0,35.800000000000274
6,48.706695175275506,0,40.0,-40.0
7,48.041575306970216,0,40.0,-40.0
8,87.21105438238982,30.40000000000026,0,30.40000000000026
