best_fitness,mean_fitness,std_fitness
86.84152128350772,10.453757166059656,22.64510941484914
85.77995543807337,15.485497644962832,22.332158660572958
87.13645558296867,18.967228223936093,20.852837382752
91.0935612249423,33.031544751715714,29.57210798224354
90.97003982910277,46.02913100206969,32.70760884832619
90.97003982910277,43.21607959267935,31.490235369731913
90.97003982910277,63.890417245837526,32.95200184337192
91.0452886203982,64.53312239366788,29.992560383099523
91.4052886203982,69.60358495297658,24.172113752621822
91.01237888630939,77.67121708963026,20.869000914039763
91.01237888630939,81.71223868385948,16.07899390637048
91.0452886203982,85.02243915443582,12.25206109524379
91.0452886203982,82.7414105816446,16.132286863722538
91.0452886203982,81.33700397170112,17.668760202559366
91.0452886203982,85.19608152147237,14.490534496817563
91.4052886203982,84.13252529411295,14.842790469955087
91.4652886203982,86.24139846011997,9.224505081311332
91.4652886203982,87.84110977568898,5.243340838644818
91.4652886203982,89.45140566986021,1.4476210074590117
91.4652886203982,86.30117544698334,12.160205474330049
91.4652886203982,89.61924139408342,3.641353819601733
91.4652886203982,90.09371093389719,1.1601821640995114
91.4652886203982,87.92924487982323,9.228415358791676
91.4652886203982,87.50701851418022,10.266463820452005
92.89173230259881,88.7103919244209,7.634737901275991
92.89173230259881,90.07281921717681,3.5404586240867206
92.89173230259881,89.03008517018448,9.775138699237845
92.89173230259881,90.07537696127336,6.997612521910699
92.89173230259881,90.21760647104779,7.010444370116569
92.89173230259881,91.07995547016787,0.875025356203225
