enemy,fitness,player_energy,enemy_energy,gain
1,30.747726571953372,0,60.0,-60.0
2,90.85873645484158,64,0,64
3,57.443171938300466,0,30.0,-30.0
4,21.27641489804762,0,70.0,-70.0
5,90.39621752534384,61.000000000000334,0,61.000000000000334
6,38.50021295934415,0,50.0,-50.0
7,57.56192069107681,0,30.0,-30.0
8,65.99611293289347,0,20.0,-20.0
