generation,best_fitness,mean_fitness,std_fitness
1,89.88394224923466,5.386963421394349,23.734131633882882
2,89.88394224923466,5.3869634213943485,23.73413163388288
3,89.88394224923466,5.3869634213943485,23.73413163388288
4,89.88394224923466,5.3869634213943485,23.73413163388288
5,89.88394224923466,5.3869634213943485,23.73413163388288
6,89.88394224923466,5.3869634213943485,23.73413163388288
7,89.88394224923466,5.3869634213943485,23.73413163388288
8,89.88394224923466,5.3869634213943485,23.73413163388288
9,89.88394224923466,5.3869634213943485,23.73413163388288
10,89.88394224923466,5.3869634213943485,23.73413163388288
11,89.88394224923466,5.3869634213943485,23.73413163388288
12,89.88394224923466,5.3869634213943485,23.73413163388288
13,89.88394224923466,5.3869634213943485,23.73413163388288
14,89.88394224923466,5.3869634213943485,23.73413163388288
15,89.88394224923466,5.3869634213943485,23.73413163388288
16,89.88394224923466,5.3869634213943485,23.73413163388288
17,89.88394224923466,5.3869634213943485,23.73413163388288
18,89.88394224923466,5.3869634213943485,23.73413163388288
19,89.88394224923466,5.3869634213943485,23.73413163388288
20,89.88394224923466,5.3869634213943485,23.73413163388288
21,89.88394224923466,9.308687321225383,27.68818445788774
22,89.88394224923466,31.872880333304618,35.15997432510569
23,91.31165549623893,37.76056710597363,37.85784128238363
24,89.88394224923466,5.3869634213943485,23.73413163388288
25,89.88394224923466,5.3869634213943485,23.73413163388288
26,89.88394224923466,10.62380412323956,28.57068152151722
27,90.11921377653417,23.464853454358526,35.73735946356884
28,89.88394224923466,5.3869634213943485,23.73413163388288
29,89.88394224923466,5.3869634213943485,23.73413163388288
30,89.88394224923466,10.62380412323956,28.57068152151722
