gen,nevals,avg,std,min,max
0,117,-4.792971480193859,5.152534787742372,-17.391318930636054,22.714287566754557
1,117,-3.129713874365073,7.268299115988615,-11.208142865073807,35.17142870750358
2,117,0.01793393126204856,9.050749042904169,-17.929543998520494,32.76868803621395
3,117,0.9349879211328791,9.261766300660721,-17.971127717109454,27.70119603709264
4,117,2.875412071296494,9.372590443487821,-19.933686589485056,25.180954747462103
5,117,7.488687484433394,10.685322879785229,-14.631192507030807,38.286937139632386
6,117,7.78179245784878,9.397113221509292,-12.237536126482544,35.031534373634614
7,117,8.82650420525641,9.13065775225714,-9.511768930329293,31.090230982000545
8,117,9.628703883452335,9.18515000772787,-11.503185613624783,35.142956013960955
9,117,12.269988370828997,9.07616827025334,-10.804393227453602,37.073626538181756
10,117,13.042773146601801,8.611449545936622,-7.233346398199947,42.980775737950076
11,117,13.075562609425681,9.12612904292583,-7.126434606354851,42.972429556454955
12,117,13.31180767233348,9.653651309819002,-16.213687088715954,43.09661190036162
13,117,14.16644384852837,9.289572649071845,-14.51088554715681,40.76390224255296
14,117,15.600073486925409,9.535271142734128,-4.422079384528235,42.97324465267905
15,117,13.565211368991521,9.633224054351285,-7.201496911727414,35.09616862801097
16,117,14.410368163626986,9.482136057504698,-12.129959503111666,39.146365258964465
17,117,13.549972229048818,8.621342430366926,-6.054003474461206,39.50457348600778
18,117,15.252632416587216,10.633191746650752,-7.739660582299297,42.9921419612013
19,117,15.53786744372167,9.651583515936897,-8.633294665142103,39.09660731690349
20,117,15.449763010291282,9.534824406105312,-6.279161181412745,39.0624440880826
21,117,15.628909302494495,9.77733822690122,-10.355299478298985,38.24770293907838
22,117,16.17058000191984,9.447888563174102,-5.853099943550322,40.83824285513167
23,117,15.800094706693601,10.317321356056574,-9.469873966364048,40.707808289595356
24,117,19.018181654896285,9.987517477334958,-19.538217911177334,42.957415166050986
25,117,19.141976102123575,9.490971411414439,-4.431068244029582,42.841722284671576
26,117,17.213893865232386,10.1861423078028,-11.182462197158877,41.49917466336114
27,117,17.49650670937812,11.166419004800439,-7.345983070080928,44.682306118905885
28,117,18.85562767097972,11.077067053832971,-10.996275482650951,43.041923413788865
29,117,20.214215895262253,9.549659126290186,1.2599505846191121,42.95911409999501
30,117,20.641027675278675,11.149631510053258,-5.939042335145823,43.064390869224724
31,117,20.368400835231068,11.550942187451103,-8.624046289102878,41.89717662165317
32,117,20.585424759325402,12.150127697182327,-11.270894430501974,43.032945477828164
33,117,21.155371493659203,11.511904208234231,-8.690413903224258,44.62987395494906
34,117,20.214916315854698,10.291733985881512,-5.853099943550322,42.983535010282836
35,117,23.21703018073708,11.358145751184503,-7.410129491261353,44.62078393839829
36,117,23.274376108728024,11.273021612297308,-5.306338940235097,44.61510712689437
37,117,23.951914983880574,9.895665544892609,-9.166121521213904,44.63445256873091
38,117,22.760565622776713,11.099488989844337,-7.632303163027611,44.67466935781272
39,117,22.352454567017876,10.928680399239559,-15.953542110156778,44.675803165993315
