Generation,Best Fitness,Mean Fitness,Standard Deviation
0,32.803411137600044,0.01622360593137715,10.640046198758304
1,34.56877950815192,-1.0928923633212848,10.238726635774201
2,41.2585445744156,-1.1196205010957034,10.686512303576718
3,32.855104604797276,-2.648952274812987,9.667995715247223
4,63.410674413981816,-2.3917939472219545,10.54183242244547
5,76.30442071475727,-2.541752235468844,10.223458371984629
6,52.625276115673344,-2.206190430973883,9.707406486668457
7,62.70970741453287,-2.2761845099961917,10.077137758963422
8,47.04856747000385,-2.6003872343135765,8.87309981703915
9,32.888356420474715,-3.119208449572448,8.806314048572988
10,61.5820977393015,-3.1232837134561398,8.52401912131412
11,32.85298758181641,-2.4431786707249166,8.479956843605011
12,31.05163791218962,-2.7025605059681737,8.089265261270278
13,43.577642411620474,-2.994462442404207,7.985366988968329
14,56.98272003588086,-1.7615975980053713,10.00678884218861
15,39.48310673511263,-1.3232295120989637,10.003995807931775
16,32.89275324185648,-2.8726900737223855,8.04595465029197
17,42.46324373583839,-2.7522408596316543,8.465143535359253
18,34.52018265647635,-2.5770926838066956,8.398406216951251
19,39.88292672329749,-3.6184413434796108,7.480528602480016
20,34.25162964359458,-3.545362201289787,7.35131073799195
21,28.603032500026103,-4.472854722763179,6.012279199612348
22,32.91428407004106,-3.2311354217219224,8.045213599435364
23,69.95817367924323,-2.126316131544582,10.375366292996027
24,32.88575148912797,-1.8140727978784867,9.331663470698423
25,30.851483465683664,-3.6273019361619614,6.87058296337804
26,33.767357834262484,-3.590996215548077,7.007918694710948
27,39.90254199955398,-1.8335267878807484,10.088239322462426
28,32.89852654229355,-2.962215139653846,9.158245316404686
29,32.84325326175016,-2.0134734854923533,10.190057436164231
30,32.84325326175016,-1.7844273387831102,9.459857321494836
31,50.4839165335346,-1.513405997176622,11.05264384489543
32,34.03429019531883,-1.905824190061475,9.40969726847197
33,62.491153579637604,-1.3602908326610437,11.913894303842657
34,39.592140225640506,-2.561165687276282,9.087179365132016
35,36.875383242746565,-2.037463976676073,11.025939623476303
36,39.428363415780076,-2.0355841797505416,9.889528401006086
37,37.437989492157016,-2.721431132553954,9.02668320657772
38,44.20882125861757,-2.1280112965966813,9.342332583672759
39,32.89275324185648,-2.7350167233407428,8.55397904694457
40,66.0546140038793,-1.2483349887134414,11.492169087533494
41,32.89852654229355,-3.338434819421972,8.630093105057474
42,35.77625827293918,-1.9772735970083029,9.37767811169403
43,32.74544605156324,-2.2874905809206796,8.993462522432903
44,34.62222826292093,-2.33377128089972,10.005558265819854
45,32.89275324185648,-2.4966382678269508,8.601560102355212
46,35.540641195107256,-1.6284103173375697,10.526193591776103
47,39.673760696049165,-0.6544334445476895,11.175622905821731
48,31.022499855642728,-2.8929870969766704,7.40628746523198
49,62.65705993146834,-2.2444291100676685,11.425185474207405
50,56.7125125431776,-1.306751473097362,13.441482263207442
51,51.349421915362946,-1.2653437216255945,10.679621116396511
52,48.3491655758321,-0.27819310740639164,12.322412202427696
53,51.545256494986646,-2.3255541773296455,9.190858549129766
54,61.45763993663571,-2.892983360953761,9.07203137281448
55,52.98364306884237,-0.6866265838808503,11.763951077270468
56,32.91157147917957,1.3441815288643344,12.57838935300287
57,32.89275324185648,2.1138970849014567,13.256520690325202
58,34.19008491842253,2.6116716030159153,14.067794276535627
59,32.89852654229355,1.009291441740229,12.021529682265925
60,69.58815958811522,2.9850560777134016,15.819938953304266
61,37.75718355505465,1.9612176822733258,13.62973011866772
62,56.11266230436637,5.4417459675337385,15.84469295664921
63,37.42383224671601,3.428498593610167,12.945241479452616
64,62.19899764293472,5.998643328364789,16.93518452293488
65,62.01923847484182,7.3911758859929595,17.340859578419384
66,59.78981550003962,8.195625422952029,18.201501941942674
67,62.54090943629792,11.871121357618197,19.19620836270082
68,76.6680526155462,11.964596950940123,20.768452391185154
69,61.85238031782428,17.251046699544556,19.548934715249544
70,61.852856276817676,15.068885588449701,19.42306046847785
71,69.48939440201931,15.570178751450497,20.256324359453107
72,56.707257464313656,9.959289798119586,17.08725388614025
73,62.414635956347624,11.802148464429797,17.976236707243572
74,62.38047584754833,10.599508913066051,19.29943159572337
75,62.414635956347624,13.118882496381001,20.820922375558833
76,85.57703656907377,13.702976734311608,19.90984878283577
77,62.19899764293472,16.407868743749418,19.560574498331384
78,66.56172140499284,17.868586428963486,20.553721777102936
79,62.24608074547449,16.068874001183534,20.235732381450866
80,62.414635956347624,15.198990553347377,20.707330605150297
81,56.197079687271035,13.441435892326613,18.262370102603374
82,62.22322228589135,13.230567938940561,19.44853496122302
83,77.34519201420397,14.245774265406366,21.494754947247433
84,62.143888626322905,14.575853889809398,19.779389105995246
85,62.19899764293472,12.682839844147702,20.813071731762125
86,62.19899764293472,11.099649240210724,20.75812032302635
87,62.01923847484182,7.524692842645493,18.37203463132201
88,66.16160224842262,9.51270594701349,18.38370760524193
89,63.382347714231734,10.509485308668149,19.96342187325512
90,62.68606574304996,7.351223208367352,19.623820002617933
91,57.01030498085587,5.503665905435752,17.205457086363516
92,62.19899764293472,6.182444551431577,18.248428445185155
93,62.19899764293472,3.248336591042525,15.230087737406622
94,32.956857899492846,-0.7948366833925643,10.187735841125132
95,56.657627687123764,-0.9047798692788485,12.798576053917946
96,56.544891624409544,1.3695483891920583,14.07632153755701
97,56.90009274848213,1.0946996437022352,13.783938150752974
98,37.6821009138098,0.1372308832535894,11.666695096874319
99,62.19899764293472,1.4910208202893294,13.669465682226242
