gen,nevals,avg,std,min,max
0,98,9.935240980357564,31.972547797801095,-6.395261598115449,92.97237888630936
1,137,47.12806480705828,39.49470887937793,-5.908082938168931,91.97237888630936
2,130,77.13840240639081,21.107901081896927,-5.796057750765372,93.20278772623588
3,138,84.6930949201152,15.556877086810749,-5.796057750765372,92.65835757739069
4,124,86.03282023979688,14.583531952978968,-5.53338948872752,92.65835757739069
5,140,87.92377318279163,11.002474307408093,21.165189262937396,93.40956741322127
6,143,89.97056860750831,5.106843557390763,57.00354791138098,93.00278772623588
7,125,90.43037369637698,6.552302414063611,39.601837298482245,93.3489615464343
8,136,86.265369098413,20.705098610432024,-5.796057750765372,93.3489615464343
9,128,90.95780401482013,6.330587990217721,48.20394224923463,93.40956741322127
10,128,90.59726040265339,8.222781413901908,39.27968822339259,93.40956741322127
11,119,91.95644535590007,2.587621948800159,74.99611293289347,93.40956741322127
12,137,92.06816336401236,1.3992689811327312,87.62951600496184,93.40956741322127
13,130,90.98409519004585,9.059227879431969,3.165189262937395,93.2070431491098
14,134,91.12635240248002,5.9908302922743415,48.87010128507693,93.2070431491098
15,123,92.17502113627516,1.3879574065468532,87.31173296930545,93.40956741322127
16,132,91.33454763927602,7.127112449174288,31.04417294239874,93.2070431491098
17,127,91.80420436948255,2.6901150332087775,76.0583575773907,93.2070431491098
18,134,91.31934720551368,4.947010813924666,48.08920335595947,93.2070431491098
19,134,91.6802316562281,2.305241888059982,74.58982511803383,93.40956741322127
20,134,91.41523125328179,4.599544327199575,48.20394224923463,93.2070431491098
21,133,88.78143615280563,12.260133261521586,20.521490357791432,93.2070431491098
22,139,90.59816030574798,5.243495529613226,48.20394224923463,93.2070431491098
23,120,91.52015470190376,3.1116252630635044,65.58163506406379,93.40956741322127
24,123,91.88792095273425,1.7800885774135933,85.82951600496185,93.33740496697304
25,134,92.3494182071621,1.2626068237482924,87.80956741322126,93.40956741322127
26,128,91.92794914171773,4.1765796619200035,57.08649699436173,93.40956741322127
27,149,92.46754600658272,1.26345709482633,86.65833644349733,93.40956741322127
28,137,92.65521529861654,1.0734271189923668,87.62951600496184,93.40956741322127
29,137,92.71983759411822,0.8839151605186143,88.01639337829167,93.40956741322127
30,134,92.82208741127464,0.8374347545306019,88.00956741322126,93.40956741322127
