Generation,Best Fitness,Mean Fitness,Standard Deviation
0,15.768504856089976,-4.443753578169684,5.327556569456377
1,27.49236082578155,-3.728172028454901,6.835118255893509
2,25.31407800137989,-4.349622546406711,6.043157004979667
3,22.05053312121393,-4.631771475389307,5.683408208524039
4,27.426195231707453,-4.411409029173717,6.127607771409003
5,38.68068641548379,-4.20996844611899,6.661679466725549
6,26.719478445867278,-3.8163103443454705,6.458709403581842
7,23.042776167031377,-4.37732897608225,5.860592584027799
8,27.081470309988433,-4.4051904128689285,6.195149672247146
9,33.43055482379637,-4.159928417415602,6.37596399181965
10,20.92552430343529,-4.370330996641827,6.0138686694526005
11,25.115250908801876,-4.27534706026326,6.016119132537224
12,34.38365105084407,-4.51718248787549,6.167372941952875
13,18.977116183668514,-4.434887521690037,5.672881001430428
14,28.71877834825805,-4.801950390741158,5.8125230530942735
15,21.99450260202142,-4.279066357056075,6.0391908048365375
16,24.79650296175359,-4.489368914666193,6.0592374517931775
17,20.2638862188781,-4.41048252275485,5.710458963359747
18,21.932573691957014,-4.332355933080619,5.7699354195514205
19,21.05160099112861,-4.624056786533451,5.60496243882883
20,25.131486254338448,-4.383835010876136,6.0702681831378555
21,21.72172158545949,-4.249386858841192,6.222955075338304
22,26.299755444634304,-4.181794696720849,6.197520150099164
23,22.008042078534864,-4.014119479755817,6.210884809943174
24,21.085811739191954,-4.554226778040364,5.630476055650689
25,18.10690361635198,-4.781838540207461,5.590333486803065
26,34.389513279133595,-4.410511889779557,6.572707338207353
27,31.311566448036256,-4.17820502399055,6.260839277883697
28,21.999765533690393,-4.467651759225939,5.557151967608918
29,31.261648591187097,-4.2220081218940075,6.225293708149565
