enemy,fitness,player_energy,enemy_energy,gain
1,39.08110614572686,0,50.0,-50.0
2,4.299519634207583,0,90.0,-90.0
3,74.44891966495659,0,10.0,-10.0
4,82.93517908743142,2.200000000000234,0,2.200000000000234
5,89.2622642182204,51.40000000000031,0,51.40000000000031
6,29.66849815010631,0,60.0,-60.0
7,-2.70805020110221,0,100,-100
8,65.41659077784124,0,20.0,-20.0
